HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N11.HOG0004856	OG0001521	n22					GGMULA1EN_006033	GGRHOR1EN_001704								GZMUCI1EN_008653	GZMUCI2EN_007813	GZMUFR1EN_006221	GZMUHI1EN_009117	GZMUPL2EN_000156		GZRHMI1EN_006703	GZRHST1EN_006667			
N11.HOG0004857	OG0001522	n5						GGRHOR1EN_011557														GZRHMI1EN_008072				
N11.HOG0004858	OG0001522	n8														GZMUCI1EN_012021, GZMUCI1EN_007146	GZMUCI2EN_009263	GZMUFR1EN_009197		GZMUPL2EN_008332						
N11.HOG0004859	OG0001522	n13					GGMULA1EN_007433																			
N11.HOG0004860	OG0001522	n14					GGMULA1EN_009783												GZMUHI1EN_004710							
N11.HOG0004861	OG0001522	n17														GZMUCI1EN_010954	GZMUCI2EN_005731		GZMUHI1EN_001798	GZMUPL2EN_003387						
N11.HOG0004862	OG0001522	n20					GGMULA1EN_007510	GGRHOR1EN_009496								GZMUCI1EN_011184	GZMUCI2EN_011266	GZMUFR1EN_001121	GZMUHI1EN_003958	GZMUPL2EN_009048		GZRHMI1EN_001917	GZRHST1EN_008064			
N11.HOG0004863	OG0001523	n10						GGRHOR1EN_005838								GZMUCI1EN_009838	GZMUCI2EN_009698	GZMUFR1EN_006909	GZMUHI1EN_008791	GZMUPL2EN_000173		GZRHMI1EN_001810	GZRHST1EN_001473			
N11.HOG0004864	OG0001523	n17					GGMULA1EN_009669	GGRHOR1EN_001198								GZMUCI1EN_011937	GZMUCI2EN_004466	GZMUFR1EN_005911	GZMUHI1EN_010785	GZMUPL2EN_009334		GZRHMI1EN_010030	GZRHST1EN_008449			
N11.HOG0004865	OG0001524	n2																	GZMUHI1EN_005225, GZMUHI1EN_010345				GZRHST1EN_008646			
N11.HOG0004866	OG0001524	n4																	GZMUHI1EN_004419				GZRHST1EN_006540, GZRHST1EN_006377			
N11.HOG0004867	OG0001524	n6						GGRHOR1EN_013346, GGRHOR1EN_013379, GGRHOR1EN_012085, GGRHOR1EN_012628, GGRHOR1EN_013179														GZRHMI1EN_007311, GZRHMI1EN_007885, GZRHMI1EN_007780, GZRHMI1EN_009771, GZRHMI1EN_007569, GZRHMI1EN_005286, GZRHMI1EN_009494, GZRHMI1EN_008006, GZRHMI1EN_000358, GZRHMI1EN_009726, GZRHMI1EN_009869	GZRHST1EN_005034, GZRHST1EN_002792, GZRHST1EN_004467, GZRHST1EN_005668, GZRHST1EN_009848, GZRHST1EN_005033, GZRHST1EN_009847, GZRHST1EN_009854, GZRHST1EN_001635, GZRHST1EN_001228, GZRHST1EN_001222, GZRHST1EN_011398, GZRHST1EN_007646, GZRHST1EN_007647, GZRHST1EN_008031			
N11.HOG0004868	OG0001526	n4					GGMULA1EN_003462	GGRHOR1EN_006816								GZMUCI1EN_005725	GZMUCI2EN_006181	GZMUFR1EN_001803	GZMUHI1EN_008364	GZMUPL2EN_002916		GZRHMI1EN_003478	GZRHST1EN_007194			
N11.HOG0004869	OG0001526	n21														GZMUCI1EN_003586	GZMUCI2EN_002033	GZMUFR1EN_004064	GZMUHI1EN_006505	GZMUPL2EN_002443						
N11.HOG0004870	OG0001528	n21						GGRHOR1EN_004309								GZMUCI1EN_000964	GZMUCI2EN_000932	GZMUFR1EN_008362	GZMUHI1EN_003309	GZMUPL2EN_001921			GZRHST1EN_007392			
N11.HOG0004871	OG0001528	n27					GGMULA1EN_005046	GGRHOR1EN_004308								GZMUCI1EN_005526	GZMUCI2EN_005835	GZMUFR1EN_002728	GZMUHI1EN_000908	GZMUPL2EN_003200		GZRHMI1EN_000065	GZRHST1EN_007391			
N11.HOG0004872	OG0001529	n0					GGMULA1EN_003443	GGRHOR1EN_007913, GGRHOR1EN_008357								GZMUCI1EN_001469	GZMUCI2EN_000754	GZMUFR1EN_004986	GZMUHI1EN_012154	GZMUPL2EN_005232		GZRHMI1EN_005124	GZRHST1EN_003995, GZRHST1EN_008472, GZRHST1EN_011276			
N11.HOG0004873	OG0001530	n17														GZMUCI1EN_007937, GZMUCI1EN_007935, GZMUCI1EN_007802	GZMUCI2EN_008531, GZMUCI2EN_008529, GZMUCI2EN_008613	GZMUFR1EN_000707, GZMUFR1EN_000708, GZMUFR1EN_000465	GZMUHI1EN_003202, GZMUHI1EN_004543	GZMUPL2EN_000796, GZMUPL2EN_000795, GZMUPL2EN_000707						
N11.HOG0004874	OG0001531	n7					GGMULA1EN_001231	GGRHOR1EN_010171, GGRHOR1EN_010170								GZMUCI1EN_005552	GZMUCI2EN_005992	GZMUFR1EN_002752	GZMUHI1EN_001066	GZMUPL2EN_002772		GZRHMI1EN_006508	GZRHST1EN_008747			
N11.HOG0004875	OG0001532	n14														GZMUCI1EN_002995	GZMUCI2EN_002127	GZMUFR1EN_003626		GZMUPL2EN_011167						
N11.HOG0004876	OG0001532	n25																	GZMUHI1EN_005857				GZRHST1EN_006539			
N11.HOG0004877	OG0001532	n26					GGMULA1EN_004316	GGRHOR1EN_003065								GZMUCI1EN_010562	GZMUCI2EN_010403	GZMUFR1EN_010553	GZMUHI1EN_005856	GZMUPL2EN_009593		GZRHMI1EN_004787	GZRHST1EN_002959			
N11.HOG0004878	OG0001533	n0																	GZMUHI1EN_009966							
N11.HOG0004879	OG0001534	n7					GGMULA1EN_008440	GGRHOR1EN_002561, GGRHOR1EN_001574								GZMUCI1EN_007776	GZMUCI2EN_008622	GZMUFR1EN_000532	GZMUHI1EN_010414	GZMUPL2EN_000642		GZRHMI1EN_002937	GZRHST1EN_002054, GZRHST1EN_006302			
N11.HOG0004880	OG0001535	n13					GGMULA1EN_002216									GZMUCI1EN_007099	GZMUCI2EN_006570	GZMUFR1EN_001605	GZMUHI1EN_010422	GZMUPL2EN_001730						
N11.HOG0004881	OG0001535	n19					GGMULA1EN_010119	GGRHOR1EN_009681								GZMUCI1EN_006860	GZMUCI2EN_006812	GZMUFR1EN_001387	GZMUHI1EN_004568	GZMUPL2EN_008536						
N11.HOG0004882	OG0001535	n30						GGRHOR1EN_005808											GZMUHI1EN_004569			GZRHMI1EN_001258	GZRHST1EN_008012			
N11.HOG0004883	OG0001536	n6					GGMULA1EN_007670	GGRHOR1EN_005197								GZMUCI1EN_000742	GZMUCI2EN_001208	GZMUFR1EN_009097	GZMUHI1EN_006937	GZMUPL2EN_006280		GZRHMI1EN_010283	GZRHST1EN_004744			
N11.HOG0004884	OG0001536	n15					GGMULA1EN_009824	GGRHOR1EN_007296								GZMUCI1EN_011341	GZMUCI2EN_011407	GZMUFR1EN_001280	GZMUHI1EN_000689	GZMUPL2EN_000633		GZRHMI1EN_000693	GZRHST1EN_007304			
N11.HOG0004885	OG0001537	n14					GGMULA1EN_003917	GGRHOR1EN_011487								GZMUCI1EN_008933	GZMUCI2EN_004393	GZMUFR1EN_010323	GZMUHI1EN_002052	GZMUPL2EN_003914		GZRHMI1EN_005755	GZRHST1EN_006838			
N11.HOG0004886	OG0001537	n22					GGMULA1EN_009368	GGRHOR1EN_003363								GZMUCI1EN_000696	GZMUCI2EN_001228	GZMUFR1EN_008331	GZMUHI1EN_006381	GZMUPL2EN_011081		GZRHMI1EN_004143	GZRHST1EN_001488			
N11.HOG0004887	OG0001538	n6					GGMULA1EN_000242	GGRHOR1EN_000746								GZMUCI1EN_006089	GZMUCI2EN_008267	GZMUFR1EN_002055	GZMUHI1EN_004656	GZMUPL2EN_002984		GZRHMI1EN_001140	GZRHST1EN_011888			
N11.HOG0004888	OG0001538	n22					GGMULA1EN_009697	GGRHOR1EN_012372								GZMUCI1EN_010514	GZMUCI2EN_010253	GZMUFR1EN_010606	GZMUHI1EN_007926	GZMUPL2EN_009602		GZRHMI1EN_005893	GZRHST1EN_010668			
N11.HOG0004889	OG0001539	n10					GGMULA1EN_001537	GGRHOR1EN_005911								GZMUCI1EN_007836	GZMUCI2EN_008562	GZMUFR1EN_001050	GZMUHI1EN_008899	GZMUPL2EN_000824		GZRHMI1EN_002019	GZRHST1EN_001059			
N11.HOG0004890	OG0001539	n18						GGRHOR1EN_010467								GZMUCI1EN_006816	GZMUCI2EN_006856	GZMUFR1EN_000590	GZMUHI1EN_008541	GZMUPL2EN_008507			GZRHST1EN_003161			
N11.HOG0004891	OG0001540	n0					GGMULA1EN_006772, GGMULA1EN_005717	GGRHOR1EN_011080, GGRHOR1EN_005532								GZMUCI1EN_006689	GZMUCI2EN_006899	GZMUFR1EN_000248	GZMUHI1EN_011428, GZMUHI1EN_010454	GZMUPL2EN_003021, GZMUPL2EN_008451		GZRHMI1EN_009233	GZRHST1EN_005023, GZRHST1EN_011721			
N11.HOG0004892	OG0001541	n0					GGMULA1EN_010863	GGRHOR1EN_008837, GGRHOR1EN_004136								GZMUCI1EN_002803	GZMUCI2EN_004061	GZMUFR1EN_007306		GZMUPL2EN_004037		GZRHMI1EN_004767	GZRHST1EN_002450			
N11.HOG0004893	OG0001543	n14					GGMULA1EN_010186	GGRHOR1EN_007837								GZMUCI1EN_012130, GZMUCI1EN_012119, GZMUCI1EN_002610	GZMUCI2EN_003862	GZMUFR1EN_007849	GZMUHI1EN_001318	GZMUPL2EN_003512		GZRHMI1EN_002046	GZRHST1EN_009771			
N11.HOG0004894	OG0001543	n24					GGMULA1EN_009472	GGRHOR1EN_010054								GZMUCI1EN_011294	GZMUCI2EN_011454	GZMUFR1EN_000220	GZMUHI1EN_000833	GZMUPL2EN_000430		GZRHMI1EN_005297	GZRHST1EN_004069			
N11.HOG0004895	OG0001544	n7					GGMULA1EN_007462	GGRHOR1EN_001967								GZMUCI1EN_006573, GZMUCI1EN_012050	GZMUCI2EN_007080	GZMUFR1EN_001206	GZMUHI1EN_008560	GZMUPL2EN_008569		GZRHMI1EN_000330	GZRHST1EN_009254			
N11.HOG0004896	OG0001544	n21					GGMULA1EN_006008	GGRHOR1EN_002716								GZMUCI1EN_011251	GZMUCI2EN_011330	GZMUFR1EN_001006	GZMUHI1EN_009114	GZMUPL2EN_001200		GZRHMI1EN_008888	GZRHST1EN_002240			
N11.HOG0004897	OG0001545	n0					GGMULA1EN_009329	GGRHOR1EN_012455								GZMUCI1EN_001257	GZMUCI2EN_000336	GZMUFR1EN_008359	GZMUHI1EN_006776	GZMUPL2EN_001937		GZRHMI1EN_000367	GZRHST1EN_012125			
N11.HOG0004898	OG0001546	n0					GGMULA1EN_006800, GGMULA1EN_004125	GGRHOR1EN_005253								GZMUCI1EN_001146, GZMUCI1EN_002444, GZMUCI1EN_012082	GZMUCI2EN_000228, GZMUCI2EN_003644	GZMUFR1EN_008941, GZMUFR1EN_007787	GZMUHI1EN_006449, GZMUHI1EN_007979	GZMUPL2EN_002088, GZMUPL2EN_004601		GZRHMI1EN_009537	GZRHST1EN_004600			
N11.HOG0004899	OG0001547	n13					GGMULA1EN_009490									GZMUCI1EN_004925	GZMUCI2EN_004939	GZMUFR1EN_009628	GZMUHI1EN_003079	GZMUPL2EN_008297			GZRHST1EN_004263			
N11.HOG0004900	OG0001547	n19					GGMULA1EN_003990	GGRHOR1EN_001320														GZRHMI1EN_005452				
N11.HOG0004901	OG0001547	n21						GGRHOR1EN_004141								GZMUCI1EN_002341	GZMUCI2EN_003489	GZMUFR1EN_011276	GZMUHI1EN_008007	GZMUPL2EN_003428		GZRHMI1EN_004627	GZRHST1EN_012429, GZRHST1EN_002442			
N11.HOG0004902	OG0001548	n2					GGMULA1EN_004893	GGRHOR1EN_002593								GZMUCI1EN_007545	GZMUCI2EN_008714	GZMUFR1EN_001346	GZMUHI1EN_009077	GZMUPL2EN_000414		GZRHMI1EN_007114	GZRHST1EN_002113			
N11.HOG0004903	OG0001549	n10					GGMULA1EN_007014	GGRHOR1EN_005126								GZMUCI1EN_000314	GZMUCI2EN_003279	GZMUFR1EN_002879	GZMUHI1EN_005297	GZMUPL2EN_010378		GZRHMI1EN_009147	GZRHST1EN_008438			
N11.HOG0004904	OG0001549	n23					GGMULA1EN_001572									GZMUCI1EN_008511	GZMUCI2EN_007684	GZMUFR1EN_006431	GZMUHI1EN_008810	GZMUPL2EN_001240		GZRHMI1EN_003827	GZRHST1EN_000269			
N11.HOG0004905	OG0001550	n13					GGMULA1EN_002930									GZMUCI1EN_003215	GZMUCI2EN_002426	GZMUFR1EN_004310	GZMUHI1EN_009313	GZMUPL2EN_006443		GZRHMI1EN_006111				
N11.HOG0004906	OG0001550	n20					GGMULA1EN_007957	GGRHOR1EN_001632, GGRHOR1EN_002556								GZMUCI1EN_010007	GZMUCI2EN_009520	GZMUFR1EN_006751	GZMUHI1EN_009145	GZMUPL2EN_001435		GZRHMI1EN_008908	GZRHST1EN_006687, GZRHST1EN_006078			
N11.HOG0004907	OG0001551	n8					GGMULA1EN_006017, GGMULA1EN_005806	GGRHOR1EN_007998, GGRHOR1EN_001028, GGRHOR1EN_007387								GZMUCI1EN_000721, GZMUCI1EN_000304	GZMUCI2EN_001241, GZMUCI2EN_003289	GZMUFR1EN_008903, GZMUFR1EN_002893	GZMUHI1EN_000738, GZMUHI1EN_005407	GZMUPL2EN_010972, GZMUPL2EN_010398		GZRHMI1EN_010253, GZRHMI1EN_006722	GZRHST1EN_012788			
N11.HOG0004908	OG0001551	n34																		GZMUPL2EN_010971			GZRHST1EN_000497			
N11.HOG0004909	OG0001552	n1					GGMULA1EN_006034	GGRHOR1EN_001705								GZMUCI1EN_008652	GZMUCI2EN_007814	GZMUFR1EN_006222		GZMUPL2EN_000157		GZRHMI1EN_006704	GZRHST1EN_011968, GZRHST1EN_011970, GZRHST1EN_011938, GZRHST1EN_011971, GZRHST1EN_006666			
N11.HOG0004910	OG0001552	n17																					GZRHST1EN_011969, GZRHST1EN_011928, GZRHST1EN_011843			
N11.HOG0004911	OG0001553	n10					GGMULA1EN_010159	GGRHOR1EN_008559, GGRHOR1EN_003932								GZMUCI1EN_005212	GZMUCI2EN_004627	GZMUFR1EN_007883	GZMUHI1EN_007912	GZMUPL2EN_003602		GZRHMI1EN_009569	GZRHST1EN_012299			
N11.HOG0004912	OG0001554	n6					GGMULA1EN_002500	GGRHOR1EN_002245								GZMUCI1EN_000102	GZMUCI2EN_003176	GZMUFR1EN_002176	GZMUHI1EN_008622	GZMUPL2EN_010475		GZRHMI1EN_001617	GZRHST1EN_007419			
N11.HOG0004913	OG0001554	n17					GGMULA1EN_008476, GGMULA1EN_002499	GGRHOR1EN_006608								GZMUCI1EN_011639	GZMUCI2EN_011618	GZMUFR1EN_011537	GZMUHI1EN_004818	GZMUPL2EN_009670		GZRHMI1EN_001126	GZRHST1EN_006936			
N11.HOG0004914	OG0001554	n31					GGMULA1EN_008477	GGRHOR1EN_006607																		
N11.HOG0004915	OG0001555	n14					GGMULA1EN_008160	GGRHOR1EN_007892, GGRHOR1EN_013486, GGRHOR1EN_007893								GZMUCI1EN_004227	GZMUCI2EN_010714	GZMUFR1EN_004828	GZMUHI1EN_011533	GZMUPL2EN_005392		GZRHMI1EN_000920	GZRHST1EN_009419, GZRHST1EN_009420			
N11.HOG0004916	OG0001555	n25					GGMULA1EN_002246									GZMUCI1EN_007062	GZMUCI2EN_006606	GZMUFR1EN_001567	GZMUHI1EN_010350	GZMUPL2EN_001148		GZRHMI1EN_002943				
N11.HOG0004917	OG0001556	n8					GGMULA1EN_009019	GGRHOR1EN_012478								GZMUCI1EN_008886	GZMUCI2EN_000032	GZMUFR1EN_008129	GZMUHI1EN_006499	GZMUPL2EN_006174			GZRHST1EN_007479			
N11.HOG0004918	OG0001556	n19					GGMULA1EN_001240	GGRHOR1EN_010165								GZMUCI1EN_005495	GZMUCI2EN_005979	GZMUFR1EN_002699	GZMUHI1EN_001075	GZMUPL2EN_002964		GZRHMI1EN_006499	GZRHST1EN_008744			
N11.HOG0004919	OG0001557	n10					GGMULA1EN_006501	GGRHOR1EN_011697								GZMUCI1EN_005008	GZMUCI2EN_004844	GZMUFR1EN_010078	GZMUHI1EN_009852	GZMUPL2EN_007327			GZRHST1EN_000347			
N11.HOG0004920	OG0001557	n17					GGMULA1EN_004668	GGRHOR1EN_011611								GZMUCI1EN_005172	GZMUCI2EN_004708	GZMUFR1EN_009716	GZMUHI1EN_007756	GZMUPL2EN_008091		GZRHMI1EN_006071				
N11.HOG0004921	OG0001558	n0					GGMULA1EN_007556, GGMULA1EN_009988	GGRHOR1EN_013150, GGRHOR1EN_000655								GZMUCI1EN_006815, GZMUCI1EN_000442	GZMUCI2EN_006857, GZMUCI2EN_000648	GZMUFR1EN_000610, GZMUFR1EN_005490	GZMUHI1EN_008246, GZMUHI1EN_003561	GZMUPL2EN_008506, GZMUPL2EN_005682		GZRHMI1EN_002253	GZRHST1EN_010331, GZRHST1EN_010330			
N11.HOG0004922	OG0001559	n8					GGMULA1EN_008221									GZMUCI1EN_009633	GZMUCI2EN_009903	GZMUFR1EN_007019	GZMUHI1EN_007511	GZMUPL2EN_000044						
N11.HOG0004923	OG0001559	n23						GGRHOR1EN_003558																		
N11.HOG0004924	OG0001559	n24					GGMULA1EN_010665	GGRHOR1EN_004853, GGRHOR1EN_003557								GZMUCI1EN_004151	GZMUCI2EN_010790	GZMUFR1EN_005148	GZMUHI1EN_009649	GZMUPL2EN_005494		GZRHMI1EN_004242	GZRHST1EN_005173, GZRHST1EN_003168			
N11.HOG0004925	OG0001560	n10					GGMULA1EN_004240									GZMUCI1EN_011846	GZMUCI2EN_011887	GZMUFR1EN_010578	GZMUHI1EN_005758	GZMUPL2EN_010760						
N11.HOG0004926	OG0001560	n16					GGMULA1EN_009965	GGRHOR1EN_010110								GZMUCI1EN_006015	GZMUCI2EN_006445	GZMUFR1EN_002011	GZMUHI1EN_008319	GZMUPL2EN_002787		GZRHMI1EN_001672	GZRHST1EN_011822			
N11.HOG0004927	OG0001561	n0					GGMULA1EN_004566, GGMULA1EN_005360	GGRHOR1EN_005070, GGRHOR1EN_011729								GZMUCI1EN_005972, GZMUCI1EN_002244	GZMUCI2EN_006403, GZMUCI2EN_003447	GZMUFR1EN_001968, GZMUFR1EN_007471	GZMUHI1EN_011589, GZMUHI1EN_011590, GZMUHI1EN_004354	GZMUPL2EN_002876, GZMUPL2EN_004563		GZRHMI1EN_006739	GZRHST1EN_000315, GZRHST1EN_008551			
N11.HOG0004928	OG0001562	n3					GGMULA1EN_009768, GGMULA1EN_009421	GGRHOR1EN_000338								GZMUCI1EN_004893, GZMUCI1EN_009807	GZMUCI2EN_004972, GZMUCI2EN_009729	GZMUFR1EN_009891, GZMUFR1EN_006583	GZMUHI1EN_004736, GZMUHI1EN_001017	GZMUPL2EN_007557, GZMUPL2EN_000263			GZRHST1EN_002467			
N11.HOG0004929	OG0001562	n21					GGMULA1EN_004223									GZMUCI1EN_006062	GZMUCI2EN_008230		GZMUHI1EN_005742	GZMUPL2EN_002805						
N11.HOG0004930	OG0001563	n2						GGRHOR1EN_001055								GZMUCI1EN_005074, GZMUCI1EN_007513	GZMUCI2EN_004775, GZMUCI2EN_008748	GZMUFR1EN_009518, GZMUFR1EN_001322		GZMUPL2EN_007888, GZMUPL2EN_000342			GZRHST1EN_002327			
N11.HOG0004931	OG0001563	n30					GGMULA1EN_005598												GZMUHI1EN_007465			GZRHMI1EN_008814	GZRHST1EN_000059			
N11.HOG0004932	OG0001564	n4						GGRHOR1EN_013162								GZMUCI1EN_006604	GZMUCI2EN_007053	GZMUFR1EN_001179		GZMUPL2EN_009107		GZRHMI1EN_004102	GZRHST1EN_011963, GZRHST1EN_003206			
N11.HOG0004933	OG0001564	n26					GGMULA1EN_004181	GGRHOR1EN_004678								GZMUCI1EN_009274	GZMUCI2EN_002762	GZMUFR1EN_003369	GZMUHI1EN_008505	GZMUPL2EN_011154		GZRHMI1EN_007674	GZRHST1EN_004585			
N11.HOG0004934	OG0001565	n0					GGMULA1EN_003605	GGRHOR1EN_009379								GZMUCI1EN_009841	GZMUCI2EN_009694	GZMUFR1EN_006906	GZMUHI1EN_008775	GZMUPL2EN_000176		GZRHMI1EN_003301	GZRHST1EN_005859			
N11.HOG0004935	OG0001566	n13					GGMULA1EN_006442	GGRHOR1EN_010888, GGRHOR1EN_010889								GZMUCI1EN_003300	GZMUCI2EN_002341	GZMUFR1EN_003505	GZMUHI1EN_012320	GZMUPL2EN_007144		GZRHMI1EN_000502	GZRHST1EN_009740			
N11.HOG0004936	OG0001567	n12					GGMULA1EN_000379	GGRHOR1EN_001711, GGRHOR1EN_002611								GZMUCI1EN_011546	GZMUCI2EN_011709	GZMUFR1EN_011498	GZMUHI1EN_004678	GZMUPL2EN_009841		GZRHMI1EN_007099	GZRHST1EN_002055, GZRHST1EN_006881			
N11.HOG0004937	OG0001567	n30					GGMULA1EN_006919										GZMUCI2EN_007481	GZMUFR1EN_009145		GZMUPL2EN_001858						
N11.HOG0004938	OG0001568	n8																					GZRHST1EN_004151			
N11.HOG0004939	OG0001568	n14					GGMULA1EN_004678	GGRHOR1EN_011918, GGRHOR1EN_011607								GZMUCI1EN_008501, GZMUCI1EN_002027	GZMUCI2EN_007674, GZMUCI2EN_001557	GZMUFR1EN_006440, GZMUFR1EN_004655	GZMUHI1EN_007744	GZMUPL2EN_005945		GZRHMI1EN_006065	GZRHST1EN_010930			
N11.HOG0004940	OG0001569	n0					GGMULA1EN_006020, GGMULA1EN_006832	GGRHOR1EN_001335, GGRHOR1EN_004569								GZMUCI1EN_009201, GZMUCI1EN_008118	GZMUCI2EN_002250, GZMUCI2EN_008194	GZMUFR1EN_003920, GZMUFR1EN_006674	GZMUHI1EN_002434	GZMUPL2EN_002423, GZMUPL2EN_000249		GZRHMI1EN_007745	GZRHST1EN_010966, GZRHST1EN_004529			
N11.HOG0004941	OG0001570	n11						GGRHOR1EN_007976								GZMUCI1EN_009420	GZMUCI2EN_002894	GZMUFR1EN_003878	GZMUHI1EN_008629	GZMUPL2EN_006962		GZRHMI1EN_004600	GZRHST1EN_011622			
N11.HOG0004942	OG0001570	n22					GGMULA1EN_007883	GGRHOR1EN_000368								GZMUCI1EN_002089	GZMUCI2EN_001486	GZMUFR1EN_004720	GZMUHI1EN_000167	GZMUPL2EN_005095		GZRHMI1EN_008437	GZRHST1EN_002171			
N11.HOG0004943	OG0001571	n0					GGMULA1EN_007344, GGMULA1EN_004339	GGRHOR1EN_000959, GGRHOR1EN_006324								GZMUCI1EN_007224, GZMUCI1EN_002315	GZMUCI2EN_009194, GZMUCI2EN_003518	GZMUFR1EN_009268, GZMUFR1EN_011253	GZMUHI1EN_009925, GZMUHI1EN_002059	GZMUPL2EN_007369, GZMUPL2EN_003611		GZRHMI1EN_003406	GZRHST1EN_009609, GZRHST1EN_008866			
N11.HOG0004944	OG0001572	n13					GGMULA1EN_008464										GZMUCI2EN_007709	GZMUFR1EN_006491		GZMUPL2EN_001277						
N11.HOG0004945	OG0001572	n17														GZMUCI1EN_008024	GZMUCI2EN_006543									
N11.HOG0004946	OG0001572	n19					GGMULA1EN_004407	GGRHOR1EN_004642, GGRHOR1EN_010517											GZMUHI1EN_003051			GZRHMI1EN_006650	GZRHST1EN_000373, GZRHST1EN_008760			
N11.HOG0004947	OG0001572	n28																	GZMUHI1EN_011290	GZMUPL2EN_006041		GZRHMI1EN_000929				
N11.HOG0004948	OG0001573	n4					GGMULA1EN_011001, GGMULA1EN_002358	GGRHOR1EN_003090								GZMUCI1EN_004436, GZMUCI1EN_000789	GZMUCI2EN_005225, GZMUCI2EN_001104	GZMUFR1EN_009295, GZMUFR1EN_008989	GZMUHI1EN_007838, GZMUHI1EN_003845	GZMUPL2EN_007512, GZMUPL2EN_011046		GZRHMI1EN_001600	GZRHST1EN_005620			
N11.HOG0004949	OG0001573	n34					GGMULA1EN_011000																			
N11.HOG0004950	OG0001574	n4					GGMULA1EN_007569	GGRHOR1EN_012099								GZMUCI1EN_005295	GZMUCI2EN_004547	GZMUFR1EN_007089	GZMUHI1EN_007558	GZMUPL2EN_004158		GZRHMI1EN_007454	GZRHST1EN_004484			
N11.HOG0004951	OG0001574	n20					GGMULA1EN_010989	GGRHOR1EN_010632								GZMUCI1EN_005340	GZMUCI2EN_005633	GZMUFR1EN_010244	GZMUHI1EN_004144	GZMUPL2EN_007302		GZRHMI1EN_006084	GZRHST1EN_001357			
N11.HOG0004952	OG0001575	n0					GGMULA1EN_003012	GGRHOR1EN_002261								GZMUCI1EN_003491	GZMUCI2EN_002641	GZMUFR1EN_003576	GZMUHI1EN_006809	GZMUPL2EN_006692		GZRHMI1EN_004037	GZRHST1EN_005222, GZRHST1EN_007449			
N11.HOG0004953	OG0001576	n12																	GZMUHI1EN_011810	GZMUPL2EN_004997						
N11.HOG0004954	OG0001576	n14					GGMULA1EN_003402	GGRHOR1EN_000547														GZRHMI1EN_004908	GZRHST1EN_008242, GZRHST1EN_003566			
N11.HOG0004955	OG0001576	n18					GGMULA1EN_009330	GGRHOR1EN_012638								GZMUCI1EN_001255	GZMUCI2EN_000338	GZMUFR1EN_008364	GZMUHI1EN_006777	GZMUPL2EN_001936		GZRHMI1EN_000368	GZRHST1EN_010051			
N11.HOG0004956	OG0001577	n8					GGMULA1EN_006176	GGRHOR1EN_006900								GZMUCI1EN_005981	GZMUCI2EN_006412	GZMUFR1EN_001959	GZMUHI1EN_002777	GZMUPL2EN_002885		GZRHMI1EN_001033	GZRHST1EN_006498			
N11.HOG0004957	OG0001577	n24					GGMULA1EN_004276	GGRHOR1EN_011744								GZMUCI1EN_010517	GZMUCI2EN_010255	GZMUFR1EN_010575		GZMUPL2EN_010746		GZRHMI1EN_006548				
N11.HOG0004958	OG0001578	n9					GGMULA1EN_008365	GGRHOR1EN_012808								GZMUCI1EN_004421	GZMUCI2EN_005208	GZMUFR1EN_009451	GZMUHI1EN_009637	GZMUPL2EN_008231		GZRHMI1EN_006350	GZRHST1EN_012263			
N11.HOG0004959	OG0001578	n26					GGMULA1EN_010411	GGRHOR1EN_012899								GZMUCI1EN_010945	GZMUCI2EN_005722	GZMUFR1EN_011308		GZMUPL2EN_003437		GZRHMI1EN_004610				
N11.HOG0004960	OG0001579	n2															GZMUCI2EN_011775		GZMUHI1EN_000130, GZMUHI1EN_000129				GZRHST1EN_005947			
N11.HOG0004961	OG0001579	n6					GGMULA1EN_001057	GGRHOR1EN_009572, GGRHOR1EN_005822								GZMUCI1EN_001535	GZMUCI2EN_000152	GZMUFR1EN_008487	GZMUHI1EN_006170	GZMUPL2EN_006256		GZRHMI1EN_003780	GZRHST1EN_005981, GZRHST1EN_006133			
N11.HOG0004962	OG0001579	n23					GGMULA1EN_010741	GGRHOR1EN_011253								GZMUCI1EN_012112, GZMUCI1EN_011483	GZMUCI2EN_011776	GZMUFR1EN_011635		GZMUPL2EN_010666		GZRHMI1EN_005917	GZRHST1EN_005946			
N11.HOG0004963	OG0001580	n5																		GZMUPL2EN_006115						
N11.HOG0004964	OG0001580	n9					GGMULA1EN_004370	GGRHOR1EN_003522									GZMUCI2EN_008207	GZMUFR1EN_002293	GZMUHI1EN_006056			GZRHMI1EN_008332	GZRHST1EN_003796			
N11.HOG0004965	OG0001580	n27					GGMULA1EN_000317	GGRHOR1EN_008310								GZMUCI1EN_000455	GZMUCI2EN_000660	GZMUFR1EN_005499	GZMUHI1EN_001940	GZMUPL2EN_005664		GZRHMI1EN_004847				
