HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N13.HOG0004394	OG0001605	n1						GGRHOR1EN_006616														GZRHMI1EN_001151	GZRHST1EN_011893			
N13.HOG0004395	OG0001605	n17						GGRHOR1EN_008460														GZRHMI1EN_004994	GZRHST1EN_009012			
N13.HOG0004396	OG0001606	n6																				GZRHMI1EN_007320				
N13.HOG0004397	OG0001606	n9						GGRHOR1EN_003803, GGRHOR1EN_003112																		
N13.HOG0004398	OG0001606	n15																				GZRHMI1EN_005706, GZRHMI1EN_002549, GZRHMI1EN_000418, GZRHMI1EN_007939, GZRHMI1EN_007871	GZRHST1EN_009095			
N13.HOG0004399	OG0001606	n22						GGRHOR1EN_006256, GGRHOR1EN_14266, GGRHOR1EN_009559																		
N13.HOG0004400	OG0001606	n26						GGRHOR1EN_013603																		
N13.HOG0004401	OG0001606	n29						GGRHOR1EN_008452, GGRHOR1EN_003802																		
N13.HOG0004402	OG0001607	n9																				GZRHMI1EN_001951				
N13.HOG0004403	OG0001607	n12						GGRHOR1EN_001545																		
N13.HOG0004404	OG0001607	n18						GGRHOR1EN_007448, GGRHOR1EN_003379, GGRHOR1EN_008073, GGRHOR1EN_005169														GZRHMI1EN_007451				
N13.HOG0004405	OG0001607	n25						GGRHOR1EN_14189																		
N13.HOG0004406	OG0001607	n26						GGRHOR1EN_009061, GGRHOR1EN_009076, GGRHOR1EN_013803, GGRHOR1EN_008449, GGRHOR1EN_007153														GZRHMI1EN_002877				
N13.HOG0004407	OG0001607	n31						GGRHOR1EN_14239														GZRHMI1EN_001465, GZRHMI1EN_007316, GZRHMI1EN_008278				
N13.HOG0004408	OG0001608	n13						GGRHOR1EN_005601														GZRHMI1EN_009063	GZRHST1EN_009839, GZRHST1EN_010426			
N13.HOG0004409	OG0001608	n22						GGRHOR1EN_008252														GZRHMI1EN_008392	GZRHST1EN_003751			
N13.HOG0004410	OG0001609	n11						GGRHOR1EN_003957, GGRHOR1EN_010468														GZRHMI1EN_000431	GZRHST1EN_000559, GZRHST1EN_003157			
N13.HOG0004411	OG0001609	n21						GGRHOR1EN_009436														GZRHMI1EN_002020	GZRHST1EN_008133			
N13.HOG0004412	OG0001610	n4						GGRHOR1EN_008528, GGRHOR1EN_008954														GZRHMI1EN_009389	GZRHST1EN_001915, GZRHST1EN_005571			
N13.HOG0004413	OG0001610	n14						GGRHOR1EN_007302, GGRHOR1EN_009019														GZRHMI1EN_000665	GZRHST1EN_000801			
N13.HOG0004414	OG0001611	n7						GGRHOR1EN_012073														GZRHMI1EN_007664	GZRHST1EN_011149, GZRHST1EN_004457			
N13.HOG0004415	OG0001611	n22						GGRHOR1EN_008962														GZRHMI1EN_009400	GZRHST1EN_005576			
N13.HOG0004416	OG0001612	n15						GGRHOR1EN_004643, GGRHOR1EN_010518														GZRHMI1EN_006656	GZRHST1EN_008759			
N13.HOG0004417	OG0001613	n10						GGRHOR1EN_012127, GGRHOR1EN_011542														GZRHMI1EN_008052	GZRHST1EN_011089			
N13.HOG0004418	OG0001613	n19						GGRHOR1EN_000653, GGRHOR1EN_000649														GZRHMI1EN_002247	GZRHST1EN_011836, GZRHST1EN_005101			
N13.HOG0004419	OG0001614	n2						GGRHOR1EN_008000														GZRHMI1EN_001731	GZRHST1EN_011864			
N13.HOG0004420	OG0001614	n17						GGRHOR1EN_009539														GZRHMI1EN_001218	GZRHST1EN_005847			
N13.HOG0004421	OG0001615	n1						GGRHOR1EN_14255														GZRHMI1EN_10765, GZRHMI1EN_10734, GZRHMI1EN_10649, GZRHMI1EN_10711, GZRHMI1EN_10667, GZRHMI1EN_10722	GZRHST1EN_009681, GZRHST1EN_005906, GZRHST1EN_006256, GZRHST1EN_006267, GZRHST1EN_009089, GZRHST1EN_007204, GZRHST1EN_013059			
N13.HOG0004422	OG0001615	n31																					GZRHST1EN_005907			
N13.HOG0004423	OG0001616	n0						GGRHOR1EN_013785, GGRHOR1EN_011871														GZRHMI1EN_005864	GZRHST1EN_006421			
N13.HOG0004424	OG0001617	n11						GGRHOR1EN_011667, GGRHOR1EN_005152														GZRHMI1EN_001850	GZRHST1EN_000297, GZRHST1EN_008836			
N13.HOG0004425	OG0001618	n22						GGRHOR1EN_002886														GZRHMI1EN_004259	GZRHST1EN_012855, GZRHST1EN_002731			
N13.HOG0004426	OG0001619	n10						GGRHOR1EN_007201														GZRHMI1EN_002465	GZRHST1EN_000209			
N13.HOG0004427	OG0001619	n18						GGRHOR1EN_009633														GZRHMI1EN_005612	GZRHST1EN_006650			
N13.HOG0004428	OG0001620	n14						GGRHOR1EN_000294														GZRHMI1EN_003495	GZRHST1EN_008573			
N13.HOG0004429	OG0001620	n22						GGRHOR1EN_011181														GZRHMI1EN_005526	GZRHST1EN_003104			
N13.HOG0004430	OG0001621	n6						GGRHOR1EN_012188														GZRHMI1EN_007468	GZRHST1EN_004281			
N13.HOG0004431	OG0001621	n8						GGRHOR1EN_001463														GZRHMI1EN_010309	GZRHST1EN_012883			
N13.HOG0004432	OG0001622	n6						GGRHOR1EN_012650														GZRHMI1EN_000391	GZRHST1EN_004998			
N13.HOG0004433	OG0001622	n15																					GZRHST1EN_007478			
N13.HOG0004434	OG0001623	n7						GGRHOR1EN_002504														GZRHMI1EN_008924	GZRHST1EN_001216			
N13.HOG0004435	OG0001623	n15						GGRHOR1EN_011212														GZRHMI1EN_005549	GZRHST1EN_003377			
N13.HOG0004436	OG0001624	n0						GGRHOR1EN_008465															GZRHST1EN_009017			
N13.HOG0004437	OG0001625	n0						GGRHOR1EN_011639														GZRHMI1EN_007499	GZRHST1EN_011431			
N13.HOG0004438	OG0001626	n0						GGRHOR1EN_000836, GGRHOR1EN_004083														GZRHMI1EN_000739	GZRHST1EN_000823			
N13.HOG0004439	OG0001627	n13						GGRHOR1EN_004675														GZRHMI1EN_007671	GZRHST1EN_004581			
N13.HOG0004440	OG0001627	n22						GGRHOR1EN_000734																		
N13.HOG0004441	OG0001628	n6						GGRHOR1EN_009391														GZRHMI1EN_003324	GZRHST1EN_008088			
N13.HOG0004442	OG0001629	n7																				GZRHMI1EN_002388				
N13.HOG0004443	OG0001629	n13						GGRHOR1EN_010957														GZRHMI1EN_002304	GZRHST1EN_009704			
N13.HOG0004444	OG0001629	n21						GGRHOR1EN_010987														GZRHMI1EN_002387	GZRHST1EN_012593			
N13.HOG0004445	OG0001630	n0						GGRHOR1EN_002964														GZRHMI1EN_001481	GZRHST1EN_005207			
N13.HOG0004446	OG0001631	n7						GGRHOR1EN_004270														GZRHMI1EN_005248	GZRHST1EN_002352			
N13.HOG0004447	OG0001632	n10						GGRHOR1EN_009029														GZRHMI1EN_000606				
N13.HOG0004448	OG0001632	n11						GGRHOR1EN_009030														GZRHMI1EN_000607				
N13.HOG0004449	OG0001632	n15						GGRHOR1EN_011359														GZRHMI1EN_002347	GZRHST1EN_003398			
N13.HOG0004450	OG0001632	n17						GGRHOR1EN_011324														GZRHMI1EN_005683	GZRHST1EN_006987			
N13.HOG0004451	OG0001633	n17						GGRHOR1EN_006919														GZRHMI1EN_003455	GZRHST1EN_007174			
N13.HOG0004452	OG0001633	n25						GGRHOR1EN_011953														GZRHMI1EN_005052				
N13.HOG0004453	OG0001634	n14						GGRHOR1EN_006384														GZRHMI1EN_006097	GZRHST1EN_004006			
N13.HOG0004454	OG0001634	n22						GGRHOR1EN_006772														GZRHMI1EN_004130	GZRHST1EN_010814			
N13.HOG0004455	OG0001634	n30																					GZRHST1EN_005758			
N13.HOG0004456	OG0001635	n11						GGRHOR1EN_001364															GZRHST1EN_001386			
N13.HOG0004457	OG0001635	n21						GGRHOR1EN_008941														GZRHMI1EN_003352	GZRHST1EN_001229			
N13.HOG0004458	OG0001636	n0						GGRHOR1EN_006960, GGRHOR1EN_000076														GZRHMI1EN_005097	GZRHST1EN_012359, GZRHST1EN_006896			
N13.HOG0004459	OG0001637	n5						GGRHOR1EN_001567														GZRHMI1EN_002976	GZRHST1EN_006565			
N13.HOG0004460	OG0001638	n17						GGRHOR1EN_010928														GZRHMI1EN_008151	GZRHST1EN_004771			
N13.HOG0004461	OG0001638	n25						GGRHOR1EN_000057														GZRHMI1EN_004972	GZRHST1EN_003857			
N13.HOG0004462	OG0001638	n33																				GZRHMI1EN_008152				
N13.HOG0004463	OG0001639	n0						GGRHOR1EN_010513, GGRHOR1EN_004637														GZRHMI1EN_007129	GZRHST1EN_000368			
N13.HOG0004464	OG0001640	n0						GGRHOR1EN_003588, GGRHOR1EN_004901														GZRHMI1EN_006124	GZRHST1EN_007582, GZRHST1EN_010864			
N13.HOG0004465	OG0001641	n0						GGRHOR1EN_007944, GGRHOR1EN_008505														GZRHMI1EN_005228	GZRHST1EN_011628, GZRHST1EN_003943			
N13.HOG0004466	OG0001642	n19						GGRHOR1EN_002190																		
N13.HOG0004467	OG0001642	n24						GGRHOR1EN_001164														GZRHMI1EN_006838	GZRHST1EN_012793			
N13.HOG0004468	OG0001643	n0						GGRHOR1EN_007708														GZRHMI1EN_006559	GZRHST1EN_004828			
N13.HOG0004469	OG0001644	n0						GGRHOR1EN_012351														GZRHMI1EN_002793	GZRHST1EN_002512, GZRHST1EN_003066			
N13.HOG0004470	OG0001645	n0						GGRHOR1EN_003407, GGRHOR1EN_012903														GZRHMI1EN_004614	GZRHST1EN_012921			
N13.HOG0004471	OG0001646	n8						GGRHOR1EN_001600														GZRHMI1EN_006623	GZRHST1EN_009816			
N13.HOG0004472	OG0001647	n0						GGRHOR1EN_011547														GZRHMI1EN_008055	GZRHST1EN_011085			
N13.HOG0004473	OG0001648	n10						GGRHOR1EN_013045														GZRHMI1EN_007009	GZRHST1EN_007256			
N13.HOG0004474	OG0001648	n13						GGRHOR1EN_007685																		
N13.HOG0004475	OG0001648	n28																				GZRHMI1EN_007008	GZRHST1EN_007851			
N13.HOG0004476	OG0001649	n12																					GZRHST1EN_005371			
N13.HOG0004477	OG0001649	n13						GGRHOR1EN_000423, GGRHOR1EN_009973														GZRHMI1EN_001988	GZRHST1EN_005369			
N13.HOG0004478	OG0001650	n24																					GZRHST1EN_003939			
N13.HOG0004479	OG0001650	n25						GGRHOR1EN_006984, GGRHOR1EN_000282														GZRHMI1EN_003542	GZRHST1EN_007635			
N13.HOG0004480	OG0001651	n6						GGRHOR1EN_005880														GZRHMI1EN_001772	GZRHST1EN_001461, GZRHST1EN_005827			
N13.HOG0004481	OG0001651	n23						GGRHOR1EN_000333															GZRHST1EN_009323			
N13.HOG0004482	OG0001652	n0						GGRHOR1EN_010012														GZRHMI1EN_000061	GZRHST1EN_009969			
N13.HOG0004483	OG0001653	n0						GGRHOR1EN_000242, GGRHOR1EN_009194														GZRHMI1EN_010193	GZRHST1EN_003830, GZRHST1EN_002021			
N13.HOG0004484	OG0001654	n0						GGRHOR1EN_002496, GGRHOR1EN_001666														GZRHMI1EN_007071	GZRHST1EN_005727			
N13.HOG0004485	OG0001655	n6						GGRHOR1EN_006283															GZRHST1EN_008418, GZRHST1EN_000583			
N13.HOG0004486	OG0001655	n11						GGRHOR1EN_005138														GZRHMI1EN_009132				
N13.HOG0004487	OG0001656	n10						GGRHOR1EN_004372														GZRHMI1EN_006037	GZRHST1EN_010895, GZRHST1EN_004431			
N13.HOG0004488	OG0001656	n22						GGRHOR1EN_002441														GZRHMI1EN_002607	GZRHST1EN_001103			
N13.HOG0004489	OG0001657	n0						GGRHOR1EN_005672														GZRHMI1EN_010331	GZRHST1EN_011906			
N13.HOG0004490	OG0001658	n13						GGRHOR1EN_001410														GZRHMI1EN_001727	GZRHST1EN_011862			
N13.HOG0004491	OG0001658	n17						GGRHOR1EN_008003															GZRHST1EN_003370			
N13.HOG0004492	OG0001659	n5						GGRHOR1EN_006169																		
N13.HOG0004493	OG0001659	n23						GGRHOR1EN_003610														GZRHMI1EN_006777				
N13.HOG0004494	OG0001660	n15						GGRHOR1EN_001202														GZRHMI1EN_010083	GZRHST1EN_003056			
N13.HOG0004495	OG0001661	n14						GGRHOR1EN_010349														GZRHMI1EN_002875	GZRHST1EN_005798			
N13.HOG0004496	OG0001661	n26						GGRHOR1EN_003525														GZRHMI1EN_008328	GZRHST1EN_003798			
N13.HOG0004497	OG0001662	n12						GGRHOR1EN_001435, GGRHOR1EN_013325, GGRHOR1EN_008765														GZRHMI1EN_002344, GZRHMI1EN_006820, GZRHMI1EN_002343, GZRHMI1EN_004731, GZRHMI1EN_009926	GZRHST1EN_009916, GZRHST1EN_009400			
N13.HOG0004498	OG0001663	n6						GGRHOR1EN_013761, GGRHOR1EN_011864														GZRHMI1EN_005597	GZRHST1EN_010477, GZRHST1EN_006424			
N13.HOG0004499	OG0001663	n23						GGRHOR1EN_010065														GZRHMI1EN_005274, GZRHMI1EN_005273	GZRHST1EN_004059			
N13.HOG0004500	OG0001664	n4						GGRHOR1EN_003911, GGRHOR1EN_008561														GZRHMI1EN_010191	GZRHST1EN_007222, GZRHST1EN_003726			
N13.HOG0004501	OG0001664	n24																					GZRHST1EN_003725			
N13.HOG0004502	OG0001665	n25						GGRHOR1EN_008672, GGRHOR1EN_000462														GZRHMI1EN_004895	GZRHST1EN_008200			
N13.HOG0004503	OG0001666	n0						GGRHOR1EN_003265														GZRHMI1EN_004722	GZRHST1EN_010695			
N13.HOG0004504	OG0001667	n6						GGRHOR1EN_005972														GZRHMI1EN_009779				
N13.HOG0004505	OG0001667	n15						GGRHOR1EN_009017, GGRHOR1EN_007300														GZRHMI1EN_000663	GZRHST1EN_000803, GZRHST1EN_007281			
N13.HOG0004506	OG0001668	n0						GGRHOR1EN_004966, GGRHOR1EN_006214														GZRHMI1EN_000836	GZRHST1EN_008525, GZRHST1EN_009574			
N13.HOG0004507	OG0001669	n0						GGRHOR1EN_009292														GZRHMI1EN_004820	GZRHST1EN_003374			
N13.HOG0004508	OG0001670	n15						GGRHOR1EN_001944, GGRHOR1EN_012603														GZRHMI1EN_000279	GZRHST1EN_010049			
N13.HOG0004509	OG0001671	n9						GGRHOR1EN_004285														GZRHMI1EN_004856	GZRHST1EN_001925			
N13.HOG0004510	OG0001671	n18						GGRHOR1EN_008930															GZRHST1EN_007264			
N13.HOG0004511	OG0001671	n30						GGRHOR1EN_012967														GZRHMI1EN_006992				
N13.HOG0004512	OG0001672	n18						GGRHOR1EN_000768														GZRHMI1EN_001117	GZRHST1EN_011846			
N13.HOG0004513	OG0001672	n26						GGRHOR1EN_002215														GZRHMI1EN_003966	GZRHST1EN_012240			
N13.HOG0004514	OG0001673	n0						GGRHOR1EN_008517, GGRHOR1EN_008965														GZRHMI1EN_009405	GZRHST1EN_005579			
N13.HOG0004515	OG0001674	n5						GGRHOR1EN_011202														GZRHMI1EN_005541	GZRHST1EN_003653			
N13.HOG0004516	OG0001674	n21						GGRHOR1EN_007527														GZRHMI1EN_007992	GZRHST1EN_011261			
N13.HOG0004517	OG0001675	n0						GGRHOR1EN_002028, GGRHOR1EN_012748														GZRHMI1EN_006209	GZRHST1EN_007455, GZRHST1EN_004871, GZRHST1EN_005028			
N13.HOG0004518	OG0001676	n3						GGRHOR1EN_000469, GGRHOR1EN_008536														GZRHMI1EN_008371	GZRHST1EN_006860, GZRHST1EN_003046			
N13.HOG0004519	OG0001676	n26						GGRHOR1EN_001806, GGRHOR1EN_006429														GZRHMI1EN_003952	GZRHST1EN_005477, GZRHST1EN_008007			
N13.HOG0004520	OG0001677	n3																				GZRHMI1EN_003063	GZRHST1EN_006716			
N13.HOG0004521	OG0001678	n7						GGRHOR1EN_005363														GZRHMI1EN_004151	GZRHST1EN_010781			
N13.HOG0004522	OG0001678	n19						GGRHOR1EN_000929														GZRHMI1EN_008801	GZRHST1EN_005931			
N13.HOG0004523	OG0001679	n14						GGRHOR1EN_000422, GGRHOR1EN_009974														GZRHMI1EN_001987	GZRHST1EN_005368, GZRHST1EN_010244			
N13.HOG0004524	OG0001680	n8						GGRHOR1EN_000189														GZRHMI1EN_010128	GZRHST1EN_002032			
N13.HOG0004525	OG0001680	n16						GGRHOR1EN_000457, GGRHOR1EN_008668														GZRHMI1EN_004902	GZRHST1EN_008235, GZRHST1EN_003930			
N13.HOG0004526	OG0001681	n0						GGRHOR1EN_012804														GZRHMI1EN_001644	GZRHST1EN_007759			
N13.HOG0004527	OG0001682	n7						GGRHOR1EN_003644														GZRHMI1EN_004185	GZRHST1EN_002891			
N13.HOG0004528	OG0001682	n16						GGRHOR1EN_011523														GZRHMI1EN_008086				
N13.HOG0004529	OG0001682	n29						GGRHOR1EN_004012															GZRHST1EN_010061			
N13.HOG0004530	OG0001683	n7						GGRHOR1EN_006235														GZRHMI1EN_000302				
N13.HOG0004531	OG0001683	n24						GGRHOR1EN_006996														GZRHMI1EN_003486	GZRHST1EN_007627			
N13.HOG0004532	OG0001685	n9						GGRHOR1EN_002910														GZRHMI1EN_006281	GZRHST1EN_012661			
N13.HOG0004533	OG0001685	n21						GGRHOR1EN_001478														GZRHMI1EN_008680	GZRHST1EN_012741			
N13.HOG0004534	OG0001686	n0						GGRHOR1EN_013336, GGRHOR1EN_008698														GZRHMI1EN_001427	GZRHST1EN_009432, GZRHST1EN_009927			
N13.HOG0004535	OG0001687	n0						GGRHOR1EN_006785, GGRHOR1EN_008617														GZRHMI1EN_005169	GZRHST1EN_003888			
N13.HOG0004536	OG0001688	n4						GGRHOR1EN_004913, GGRHOR1EN_002987														GZRHMI1EN_007271	GZRHST1EN_010858			
N13.HOG0004537	OG0001689	n18						GGRHOR1EN_008007														GZRHMI1EN_008832	GZRHST1EN_010262			
N13.HOG0004538	OG0001689	n25						GGRHOR1EN_002983, GGRHOR1EN_004919														GZRHMI1EN_002866	GZRHST1EN_010451			
N13.HOG0004539	OG0001690	n16						GGRHOR1EN_003798, GGRHOR1EN_010379														GZRHMI1EN_000178	GZRHST1EN_000138			
N13.HOG0004540	OG0001691	n17						GGRHOR1EN_009146, GGRHOR1EN_013015														GZRHMI1EN_006939	GZRHST1EN_000236			
N13.HOG0004541	OG0001692	n6						GGRHOR1EN_010173, GGRHOR1EN_003663														GZRHMI1EN_006528	GZRHST1EN_008749, GZRHST1EN_000092			
N13.HOG0004542	OG0001692	n17						GGRHOR1EN_002839														GZRHMI1EN_009028	GZRHST1EN_007723			
N13.HOG0004543	OG0001694	n4						GGRHOR1EN_001950, GGRHOR1EN_012591														GZRHMI1EN_000810	GZRHST1EN_009883, GZRHST1EN_000618			
N13.HOG0004544	OG0001694	n20						GGRHOR1EN_006340, GGRHOR1EN_010327														GZRHMI1EN_007350	GZRHST1EN_002912, GZRHST1EN_007084			
N13.HOG0004545	OG0001695	n5						GGRHOR1EN_012711, GGRHOR1EN_001933														GZRHMI1EN_002207	GZRHST1EN_012210			
N13.HOG0004546	OG0001695	n14						GGRHOR1EN_012024, GGRHOR1EN_007091														GZRHMI1EN_006806	GZRHST1EN_004221			
N13.HOG0004547	OG0001696	n14						GGRHOR1EN_010946, GGRHOR1EN_004735														GZRHMI1EN_002318	GZRHST1EN_009716			
N13.HOG0004548	OG0001696	n23																				GZRHMI1EN_009628	GZRHST1EN_008050			
N13.HOG0004549	OG0001697	n8						GGRHOR1EN_010794, GGRHOR1EN_004830														GZRHMI1EN_006110	GZRHST1EN_005142			
N13.HOG0004550	OG0001698	n3						GGRHOR1EN_002263														GZRHMI1EN_004039	GZRHST1EN_007450			
N13.HOG0004551	OG0001698	n15						GGRHOR1EN_005457														GZRHMI1EN_008163	GZRHST1EN_004922, GZRHST1EN_010503			
N13.HOG0004552	OG0001699	n6																				GZRHMI1EN_003051				
N13.HOG0004553	OG0001699	n25																				GZRHMI1EN_003050				
N13.HOG0004554	OG0001699	n27																				GZRHMI1EN_008495				
N13.HOG0004555	OG0001700	n5						GGRHOR1EN_003601, GGRHOR1EN_003507														GZRHMI1EN_003155	GZRHST1EN_003776			
N13.HOG0004556	OG0001700	n19						GGRHOR1EN_010117														GZRHMI1EN_010400	GZRHST1EN_011828			
N13.HOG0004557	OG0001701	n4						GGRHOR1EN_003813														GZRHMI1EN_000186	GZRHST1EN_008697, GZRHST1EN_000006			
N13.HOG0004558	OG0001701	n19						GGRHOR1EN_002541, GGRHOR1EN_001909														GZRHMI1EN_008792	GZRHST1EN_006091, GZRHST1EN_006361			
N13.HOG0004559	OG0001702	n4						GGRHOR1EN_005200, GGRHOR1EN_011058														GZRHMI1EN_010280	GZRHST1EN_004964			
N13.HOG0004560	OG0001702	n17						GGRHOR1EN_004512, GGRHOR1EN_013716														GZRHMI1EN_007767	GZRHST1EN_004192, GZRHST1EN_011489			
N13.HOG0004561	OG0001703	n0						GGRHOR1EN_003940, GGRHOR1EN_004315														GZRHMI1EN_000250	GZRHST1EN_007381, GZRHST1EN_003145			
N13.HOG0004562	OG0001704	n17						GGRHOR1EN_006464, GGRHOR1EN_001771														GZRHMI1EN_002284	GZRHST1EN_005398, GZRHST1EN_002690			
N13.HOG0004563	OG0001705	n21						GGRHOR1EN_003717														GZRHMI1EN_000128	GZRHST1EN_000418			
N13.HOG0004564	OG0001706	n6																					GZRHST1EN_010874, GZRHST1EN_012837			
N13.HOG0004565	OG0001706	n8						GGRHOR1EN_003581														GZRHMI1EN_006134	GZRHST1EN_012838, GZRHST1EN_010875			
N13.HOG0004566	OG0001707	n4																					GZRHST1EN_000616			
N13.HOG0004567	OG0001707	n19						GGRHOR1EN_002201														GZRHMI1EN_002157	GZRHST1EN_000615			
N13.HOG0004568	OG0001708	n0						GGRHOR1EN_011145														GZRHMI1EN_008476	GZRHST1EN_009231			
N13.HOG0004569	OG0001709	n0						GGRHOR1EN_013061, GGRHOR1EN_007665														GZRHMI1EN_006951	GZRHST1EN_001660			
N13.HOG0004570	OG0001710	n17						GGRHOR1EN_001071														GZRHMI1EN_010174	GZRHST1EN_003426			
N13.HOG0004571	OG0001710	n25						GGRHOR1EN_009807														GZRHMI1EN_001937	GZRHST1EN_010128			
N13.HOG0004572	OG0001711	n0						GGRHOR1EN_001261, GGRHOR1EN_012173														GZRHMI1EN_007484	GZRHST1EN_004510			
N13.HOG0004573	OG0001712	n0						GGRHOR1EN_002256, GGRHOR1EN_012688														GZRHMI1EN_004031	GZRHST1EN_005248, GZRHST1EN_007440			
N13.HOG0004574	OG0001713	n3						GGRHOR1EN_011385															GZRHST1EN_001036			
N13.HOG0004575	OG0001714	n0						GGRHOR1EN_005679														GZRHMI1EN_001694	GZRHST1EN_010321, GZRHST1EN_003702			
N13.HOG0004576	OG0001715	n0						GGRHOR1EN_007299														GZRHMI1EN_000660	GZRHST1EN_007282			
N13.HOG0004577	OG0001716	n12						GGRHOR1EN_006251														GZRHMI1EN_000109	GZRHST1EN_007235			
N13.HOG0004578	OG0001716	n20						GGRHOR1EN_006050														GZRHMI1EN_009604	GZRHST1EN_001477			
N13.HOG0004579	OG0001717	n17						GGRHOR1EN_000240														GZRHMI1EN_010249	GZRHST1EN_002022			
N13.HOG0004580	OG0001717	n25						GGRHOR1EN_000460														GZRHMI1EN_004898	GZRHST1EN_008198			
N13.HOG0004581	OG0001718	n0						GGRHOR1EN_003353														GZRHMI1EN_005671	GZRHST1EN_011222			
N13.HOG0004582	OG0001719	n0						GGRHOR1EN_006792, GGRHOR1EN_000299														GZRHMI1EN_003589	GZRHST1EN_011029, GZRHST1EN_008568			
N13.HOG0004583	OG0001720	n11						GGRHOR1EN_002863																		
N13.HOG0004584	OG0001720	n18						GGRHOR1EN_007457														GZRHMI1EN_000292				
N13.HOG0004585	OG0001720	n25						GGRHOR1EN_002864														GZRHMI1EN_004778	GZRHST1EN_005671			
N13.HOG0004586	OG0001721	n2						GGRHOR1EN_010136																		
N13.HOG0004587	OG0001721	n26						GGRHOR1EN_003762, GGRHOR1EN_010135														GZRHMI1EN_007156	GZRHST1EN_000280, GZRHST1EN_009000			
N13.HOG0004588	OG0001722	n6						GGRHOR1EN_009154														GZRHMI1EN_006928	GZRHST1EN_004633			
N13.HOG0004589	OG0001722	n15						GGRHOR1EN_008489, GGRHOR1EN_007957														GZRHMI1EN_004942	GZRHST1EN_011576, GZRHST1EN_009385			
N13.HOG0004590	OG0001723	n4						GGRHOR1EN_001112														GZRHMI1EN_010144	GZRHST1EN_012670			
N13.HOG0004591	OG0001724	n0						GGRHOR1EN_005304, GGRHOR1EN_010884														GZRHMI1EN_000509	GZRHST1EN_009736, GZRHST1EN_004732			
N13.HOG0004592	OG0001725	n20						GGRHOR1EN_007775																		
N13.HOG0004593	OG0001725	n21						GGRHOR1EN_013401, GGRHOR1EN_013400														GZRHMI1EN_001093	GZRHST1EN_002635, GZRHST1EN_012480			
N13.HOG0004594	OG0001726	n15																					GZRHST1EN_012717, GZRHST1EN_012727			
N13.HOG0004595	OG0001726	n17																					GZRHST1EN_012716, GZRHST1EN_012728			
N13.HOG0004596	OG0001726	n19						GGRHOR1EN_001042, GGRHOR1EN_013213, GGRHOR1EN_002825, GGRHOR1EN_003023, GGRHOR1EN_001454, GGRHOR1EN_001453, GGRHOR1EN_000902, GGRHOR1EN_000925, GGRHOR1EN_000869																		
N13.HOG0004597	OG0001726	n27																				GZRHMI1EN_009379, GZRHMI1EN_009378				
N13.HOG0004598	OG0001726	n28						GGRHOR1EN_013224														GZRHMI1EN_009904, GZRHMI1EN_009415				
N13.HOG0004599	OG0001727	n10						GGRHOR1EN_001887														GZRHMI1EN_008929	GZRHST1EN_006328			
N13.HOG0004600	OG0001728	n26						GGRHOR1EN_007981, GGRHOR1EN_000780														GZRHMI1EN_009849	GZRHST1EN_011588, GZRHST1EN_011849			
N13.HOG0004601	OG0001729	n15						GGRHOR1EN_004356														GZRHMI1EN_003178				
N13.HOG0004602	OG0001729	n24						GGRHOR1EN_006230														GZRHMI1EN_000283				
N13.HOG0004603	OG0001730	n16						GGRHOR1EN_005183														GZRHMI1EN_002491	GZRHST1EN_010413			
N13.HOG0004604	OG0001730	n25						GGRHOR1EN_010071														GZRHMI1EN_008243	GZRHST1EN_004055			
N13.HOG0004605	OG0001731	n0						GGRHOR1EN_004528														GZRHMI1EN_007254, GZRHMI1EN_008010	GZRHST1EN_004273, GZRHST1EN_011373			
N13.HOG0004606	OG0001732	n9						GGRHOR1EN_013307														GZRHMI1EN_001431				
N13.HOG0004607	OG0001732	n15						GGRHOR1EN_006509														GZRHMI1EN_001146	GZRHST1EN_008185			
N13.HOG0004608	OG0001733	n1						GGRHOR1EN_009653															GZRHST1EN_006141, GZRHST1EN_007901			
N13.HOG0004609	OG0001733	n20																				GZRHMI1EN_003785				
N13.HOG0004610	OG0001734	n2						GGRHOR1EN_006312														GZRHMI1EN_002888, GZRHMI1EN_002883	GZRHST1EN_003817			
N13.HOG0004611	OG0001735	n16						GGRHOR1EN_013547														GZRHMI1EN_002072	GZRHST1EN_002563			
N13.HOG0004612	OG0001736	n0						GGRHOR1EN_009960, GGRHOR1EN_000953														GZRHMI1EN_003846	GZRHST1EN_010108			
N13.HOG0004613	OG0001737	n0						GGRHOR1EN_005899														GZRHMI1EN_001395	GZRHST1EN_001224			
N13.HOG0004614	OG0001738	n18						GGRHOR1EN_013461															GZRHST1EN_002539			
N13.HOG0004615	OG0001738	n25						GGRHOR1EN_011244														GZRHMI1EN_005777	GZRHST1EN_001497			
