HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N12.HOG0007224	OG0003854	n0							GZABCY1EN_006378	GZABGL1EN_014682, GZABGL1EN_005534	GZCUBL1EN_009321	GZCUEC1EN_003489	GZLICO1EN_009456													
N12.HOG0007225	OG0003855	n0							GZABCY1EN_000944	GZABGL1EN_012281	GZCUBL1EN_004411	GZCUEC1EN_002644	GZLICO1EN_005470													
N12.HOG0007226	OG0003856	n2							GZABCY1EN_007139	GZABGL1EN_010965	GZCUBL1EN_000832	GZCUEC1EN_004264	GZLICO1EN_005687													
N12.HOG0007227	OG0003857	n0							GZABCY1EN_014090	GZABGL1EN_008576	GZCUBL1EN_004195	GZCUEC1EN_000382	GZLICO1EN_006610													
N12.HOG0007228	OG0003858	n0							GZABCY1EN_012131	GZABGL1EN_009833	GZCUBL1EN_007004	GZCUEC1EN_006500	GZLICO1EN_007405													
N12.HOG0007229	OG0003859	n0							GZABCY1EN_003363, GZABCY1EN_003362	GZABGL1EN_007480	GZCUBL1EN_002613	GZCUEC1EN_001996	GZLICO1EN_000341													
N12.HOG0007230	OG0003860	n0							GZABCY1EN_015444	GZABGL1EN_015363	GZCUBL1EN_010256	GZCUEC1EN_005972	GZLICO1EN_008902													
N12.HOG0007231	OG0003861	n0							GZABCY1EN_001394	GZABGL1EN_012105	GZCUBL1EN_008765	GZCUEC1EN_004020	GZLICO1EN_000965													
N12.HOG0007232	OG0003862	n0							GZABCY1EN_006013	GZABGL1EN_005199, GZABGL1EN_007757	GZCUBL1EN_005194	GZCUEC1EN_009255	GZLICO1EN_007231													
N12.HOG0007233	OG0003863	n2							GZABCY1EN_012718	GZABGL1EN_011317	GZCUBL1EN_007561	GZCUEC1EN_005724	GZLICO1EN_001618, GZLICO1EN_010546													
N12.HOG0007234	OG0003863	n13							GZABCY1EN_012717				GZLICO1EN_004521													
N12.HOG0007235	OG0003864	n0							GZABCY1EN_012310, GZABCY1EN_012846	GZABGL1EN_003535	GZCUBL1EN_000798	GZCUEC1EN_004320	GZLICO1EN_010080													
N12.HOG0007236	OG0003865	n0							GZABCY1EN_005749	GZABGL1EN_012953	GZCUBL1EN_007738	GZCUEC1EN_006729	GZLICO1EN_003147													
N12.HOG0007237	OG0003866	n0							GZABCY1EN_011760, GZABCY1EN_011759	GZABGL1EN_014136	GZCUBL1EN_004097	GZCUEC1EN_000449	GZLICO1EN_008098													
N12.HOG0007238	OG0003867	n0							GZABCY1EN_010215, GZABCY1EN_005233	GZABGL1EN_004457, GZABGL1EN_003427	GZCUBL1EN_006252	GZCUEC1EN_004847	GZLICO1EN_011942													
N12.HOG0007239	OG0003868	n0							GZABCY1EN_011109	GZABGL1EN_004643	GZCUBL1EN_009620	GZCUEC1EN_006161	GZLICO1EN_010645													
N12.HOG0007240	OG0003869	n0							GZABCY1EN_006316	GZABGL1EN_006936	GZCUBL1EN_006159	GZCUEC1EN_005110	GZLICO1EN_011281, GZLICO1EN_005654													
N12.HOG0007241	OG0003870	n0							GZABCY1EN_013703, GZABCY1EN_010421	GZABGL1EN_008721	GZCUBL1EN_005612	GZCUEC1EN_005242	GZLICO1EN_003407													
N12.HOG0007242	OG0003871	n0							GZABCY1EN_011793	GZABGL1EN_004929	GZCUBL1EN_010047	GZCUEC1EN_010697	GZLICO1EN_001706													
N12.HOG0007243	OG0003872	n0							GZABCY1EN_015493	GZABGL1EN_016105	GZCUBL1EN_006857	GZCUEC1EN_001548, GZCUEC1EN_001547	GZLICO1EN_002426													
N12.HOG0007244	OG0003873	n0							GZABCY1EN_007204	GZABGL1EN_013961	GZCUBL1EN_003891	GZCUEC1EN_000632, GZCUEC1EN_000633	GZLICO1EN_003354													
N12.HOG0007245	OG0003874	n0							GZABCY1EN_002036	GZABGL1EN_014775	GZCUBL1EN_001658	GZCUEC1EN_008632	GZLICO1EN_004788													
N12.HOG0007246	OG0003875	n0							GZABCY1EN_011153	GZABGL1EN_004179	GZCUBL1EN_006858	GZCUEC1EN_001549, GZCUEC1EN_001550	GZLICO1EN_009765													
N12.HOG0007247	OG0003876	n0							GZABCY1EN_008328	GZABGL1EN_009251	GZCUBL1EN_009011	GZCUEC1EN_003870	GZLICO1EN_000246													
N12.HOG0007248	OG0003877	n0							GZABCY1EN_001972, GZABCY1EN_001973	GZABGL1EN_005039, GZABGL1EN_005029	GZCUBL1EN_008315	GZCUEC1EN_007157	GZLICO1EN_011326													
N12.HOG0007249	OG0003878	n0							GZABCY1EN_005742	GZABGL1EN_012960, GZABGL1EN_012956	GZCUBL1EN_007744	GZCUEC1EN_006724, GZCUEC1EN_006723	GZLICO1EN_006965													
N12.HOG0007250	OG0003879	n0							GZABCY1EN_001515	GZABGL1EN_16555	GZCUBL1EN_004496	GZCUEC1EN_002540, GZCUEC1EN_002541	GZLICO1EN_012339													
N12.HOG0007251	OG0003880	n0							GZABCY1EN_014249	GZABGL1EN_009559	GZCUBL1EN_006039	GZCUEC1EN_005480	GZLICO1EN_000469													
N12.HOG0007252	OG0003881	n0							GZABCY1EN_000893	GZABGL1EN_009147	GZCUBL1EN_002574	GZCUEC1EN_002074	GZLICO1EN_011072													
N12.HOG0007253	OG0003882	n0							GZABCY1EN_003010	GZABGL1EN_003350	GZCUBL1EN_007323	GZCUEC1EN_002048	GZLICO1EN_011129													
N12.HOG0007254	OG0003883	n0							GZABCY1EN_010329	GZABGL1EN_012079	GZCUBL1EN_008136	GZCUEC1EN_007017	GZLICO1EN_003517													
N12.HOG0007255	OG0003884	n0							GZABCY1EN_014084	GZABGL1EN_011687	GZCUBL1EN_006529	GZCUEC1EN_000822	GZLICO1EN_009184													
N12.HOG0007256	OG0003885	n0							GZABCY1EN_005512	GZABGL1EN_006082	GZCUBL1EN_010656	GZCUEC1EN_010142	GZLICO1EN_000398, GZLICO1EN_000396													
N12.HOG0007257	OG0003886	n0							GZABCY1EN_001180	GZABGL1EN_012861	GZCUBL1EN_009202	GZCUEC1EN_003602	GZLICO1EN_003158													
N12.HOG0007258	OG0003887	n0							GZABCY1EN_013194	GZABGL1EN_011803	GZCUBL1EN_008135	GZCUEC1EN_007024	GZLICO1EN_006580													
N12.HOG0007259	OG0003888	n0							GZABCY1EN_009720	GZABGL1EN_010277	GZCUBL1EN_002714	GZCUEC1EN_001008	GZLICO1EN_001203													
N12.HOG0007260	OG0003889	n0							GZABCY1EN_010396	GZABGL1EN_011584	GZCUBL1EN_001248	GZCUEC1EN_008325	GZLICO1EN_002315, GZLICO1EN_002314													
N12.HOG0007261	OG0003890	n0							GZABCY1EN_006556	GZABGL1EN_015517	GZCUBL1EN_006479	GZCUEC1EN_007567	GZLICO1EN_011228													
N12.HOG0007262	OG0003891	n0							GZABCY1EN_010924	GZABGL1EN_009863	GZCUBL1EN_001071	GZCUEC1EN_006025	GZLICO1EN_003679													
N12.HOG0007263	OG0003892	n13							GZABCY1EN_005375		GZCUBL1EN_009225		GZLICO1EN_001051													
N12.HOG0007264	OG0003892	n16							GZABCY1EN_014692	GZABGL1EN_005797, GZABGL1EN_005864		GZCUEC1EN_003580														
N12.HOG0007265	OG0003893	n0							GZABCY1EN_003906	GZABGL1EN_011868	GZCUBL1EN_006442	GZCUEC1EN_007641	GZLICO1EN_004206													
N12.HOG0007266	OG0003894	n0							GZABCY1EN_003807	GZABGL1EN_014905	GZCUBL1EN_005726	GZCUEC1EN_005292	GZLICO1EN_004653													
N12.HOG0007267	OG0003895	n0							GZABCY1EN_002837	GZABGL1EN_005627	GZCUBL1EN_004947	GZCUEC1EN_008998	GZLICO1EN_003842													
N12.HOG0007268	OG0003896	n0							GZABCY1EN_004210	GZABGL1EN_015874	GZCUBL1EN_006769	GZCUEC1EN_001446	GZLICO1EN_009459													
N12.HOG0007269	OG0003897	n0							GZABCY1EN_005679	GZABGL1EN_006761	GZCUBL1EN_005198	GZCUEC1EN_009199	GZLICO1EN_002809													
N12.HOG0007270	OG0003898	n0							GZABCY1EN_006376	GZABGL1EN_014684	GZCUBL1EN_006762	GZCUEC1EN_001453	GZLICO1EN_009467													
N12.HOG0007271	OG0003899	n0							GZABCY1EN_013644	GZABGL1EN_015405	GZCUBL1EN_001013	GZCUEC1EN_003368	GZLICO1EN_012177													
N12.HOG0007272	OG0003900	n0							GZABCY1EN_002010	GZABGL1EN_007145	GZCUBL1EN_001401	GZCUEC1EN_008370	GZLICO1EN_000986													
N12.HOG0007273	OG0003901	n0							GZABCY1EN_014980	GZABGL1EN_008906	GZCUBL1EN_006313	GZCUEC1EN_004924	GZLICO1EN_008148													
N12.HOG0007274	OG0003902	n0							GZABCY1EN_009474	GZABGL1EN_009795	GZCUBL1EN_010679	GZCUEC1EN_010117	GZLICO1EN_003236													
N12.HOG0007275	OG0003903	n0							GZABCY1EN_008776, GZABCY1EN_008775	GZABGL1EN_005642	GZCUBL1EN_005868	GZCUEC1EN_005585	GZLICO1EN_002972													
N12.HOG0007276	OG0003904	n0							GZABCY1EN_002080	GZABGL1EN_015483	GZCUBL1EN_009490	GZCUEC1EN_008076	GZLICO1EN_007579													
N12.HOG0007277	OG0003905	n0							GZABCY1EN_003121	GZABGL1EN_012484	GZCUBL1EN_007754	GZCUEC1EN_006701	GZLICO1EN_003057													
N12.HOG0007278	OG0003906	n0							GZABCY1EN_007891	GZABGL1EN_014601	GZCUBL1EN_008920	GZCUEC1EN_003715	GZLICO1EN_000244													
N12.HOG0007279	OG0003907	n0							GZABCY1EN_000198	GZABGL1EN_016252	GZCUBL1EN_002051	GZCUEC1EN_003049	GZLICO1EN_009162													
N12.HOG0007280	OG0003908	n0							GZABCY1EN_002928	GZABGL1EN_007060	GZCUBL1EN_006540	GZCUEC1EN_000781	GZLICO1EN_004676													
N12.HOG0007281	OG0003909	n0							GZABCY1EN_013755	GZABGL1EN_007184	GZCUBL1EN_004368	GZCUEC1EN_002590	GZLICO1EN_009436													
N12.HOG0007282	OG0003910	n0							GZABCY1EN_007744	GZABGL1EN_007781	GZCUBL1EN_003338	GZCUEC1EN_001754	GZLICO1EN_007584													
N12.HOG0007283	OG0003911	n0							GZABCY1EN_005343	GZABGL1EN_004477	GZCUBL1EN_007434	GZCUEC1EN_000104	GZLICO1EN_000756													
N12.HOG0007284	OG0003912	n0							GZABCY1EN_010140	GZABGL1EN_015184	GZCUBL1EN_006358	GZCUEC1EN_004968	GZLICO1EN_009205													
N12.HOG0007285	OG0003913	n0							GZABCY1EN_008068	GZABGL1EN_007015	GZCUBL1EN_005268	GZCUEC1EN_009336, GZCUEC1EN_009335	GZLICO1EN_007483													
N12.HOG0007286	OG0003914	n0							GZABCY1EN_001950, GZABCY1EN_001949	GZABGL1EN_012229	GZCUBL1EN_008659	GZCUEC1EN_008859	GZLICO1EN_002747													
N12.HOG0007287	OG0003915	n0							GZABCY1EN_014169	GZABGL1EN_015936	GZCUBL1EN_006245	GZCUEC1EN_004859	GZLICO1EN_010297													
N12.HOG0007288	OG0003916	n0							GZABCY1EN_008895	GZABGL1EN_006348	GZCUBL1EN_001263	GZCUEC1EN_008291	GZLICO1EN_004795													
N12.HOG0007289	OG0003917	n0							GZABCY1EN_005401	GZABGL1EN_014125	GZCUBL1EN_007756	GZCUEC1EN_006703	GZLICO1EN_008370													
N12.HOG0007290	OG0003918	n0							GZABCY1EN_005113	GZABGL1EN_004119	GZCUBL1EN_005858	GZCUEC1EN_005597	GZLICO1EN_007992													
N12.HOG0007291	OG0003919	n0							GZABCY1EN_013312	GZABGL1EN_008873	GZCUBL1EN_005287	GZCUEC1EN_009366	GZLICO1EN_007280													
N12.HOG0007292	OG0003920	n0							GZABCY1EN_011950	GZABGL1EN_013158	GZCUBL1EN_009940	GZCUEC1EN_010799	GZLICO1EN_002778													
N12.HOG0007293	OG0003921	n0							GZABCY1EN_011242	GZABGL1EN_012863, GZABGL1EN_007415	GZCUBL1EN_007015	GZCUEC1EN_006477	GZLICO1EN_008379, GZLICO1EN_003619													
N12.HOG0007294	OG0003922	n0							GZABCY1EN_010537	GZABGL1EN_011651	GZCUBL1EN_006794	GZCUEC1EN_001476	GZLICO1EN_008395													
N12.HOG0007295	OG0003923	n0							GZABCY1EN_002932	GZABGL1EN_003777	GZCUBL1EN_002368	GZCUEC1EN_002888	GZLICO1EN_004135													
N12.HOG0007296	OG0003924	n0							GZABCY1EN_006771	GZABGL1EN_009784	GZCUBL1EN_001292	GZCUEC1EN_008277	GZLICO1EN_003197													
N12.HOG0007297	OG0003925	n0							GZABCY1EN_001324	GZABGL1EN_016244	GZCUBL1EN_003349	GZCUEC1EN_001764	GZLICO1EN_007507													
N12.HOG0007298	OG0003926	n0							GZABCY1EN_011891	GZABGL1EN_012247	GZCUBL1EN_005140	GZCUEC1EN_009233	GZLICO1EN_000983													
N12.HOG0007299	OG0003927	n0							GZABCY1EN_003277	GZABGL1EN_015560	GZCUBL1EN_005773	GZCUEC1EN_005364	GZLICO1EN_006191													
N12.HOG0007300	OG0003928	n0							GZABCY1EN_000132	GZABGL1EN_007434	GZCUBL1EN_005829	GZCUEC1EN_005622	GZLICO1EN_007114													
N12.HOG0007301	OG0003929	n0							GZABCY1EN_000513	GZABGL1EN_008539	GZCUBL1EN_002258	GZCUEC1EN_002848	GZLICO1EN_008515													
N12.HOG0007302	OG0003930	n0							GZABCY1EN_012744, GZABCY1EN_012745	GZABGL1EN_013073	GZCUBL1EN_010253	GZCUEC1EN_005968	GZLICO1EN_004070													
N12.HOG0007303	OG0003931	n0							GZABCY1EN_011701	GZABGL1EN_004035	GZCUBL1EN_004034	GZCUEC1EN_000213	GZLICO1EN_003041													
N12.HOG0007304	OG0003932	n0							GZABCY1EN_000618	GZABGL1EN_010069	GZCUBL1EN_003584	GZCUEC1EN_001168	GZLICO1EN_006605													
N12.HOG0007305	OG0003933	n0							GZABCY1EN_001422	GZABGL1EN_004267	GZCUBL1EN_010666	GZCUEC1EN_010132	GZLICO1EN_004930													
N12.HOG0007306	OG0003934	n0							GZABCY1EN_011532	GZABGL1EN_014522	GZCUBL1EN_006147	GZCUEC1EN_005083	GZLICO1EN_004962													
N12.HOG0007307	OG0003935	n0							GZABCY1EN_012871	GZABGL1EN_010018	GZCUBL1EN_009766	GZCUEC1EN_010924	GZLICO1EN_005599													
N12.HOG0007308	OG0003936	n0							GZABCY1EN_012674, GZABCY1EN_010390	GZABGL1EN_015220	GZCUBL1EN_001228	GZCUEC1EN_008348	GZLICO1EN_004401													
N12.HOG0007309	OG0003937	n0							GZABCY1EN_008799	GZABGL1EN_011599	GZCUBL1EN_010480	GZCUEC1EN_010260	GZLICO1EN_000930													
N12.HOG0007310	OG0003938	n0							GZABCY1EN_001902	GZABGL1EN_015622	GZCUBL1EN_005212	GZCUEC1EN_009275	GZLICO1EN_007121													
N12.HOG0007311	OG0003939	n0							GZABCY1EN_004039	GZABGL1EN_005565	GZCUBL1EN_003963	GZCUEC1EN_000563, GZCUEC1EN_000562	GZLICO1EN_003405													
N12.HOG0007312	OG0003940	n0							GZABCY1EN_011530	GZABGL1EN_010570	GZCUBL1EN_006196	GZCUEC1EN_005073	GZLICO1EN_001175													
N12.HOG0007313	OG0003941	n0							GZABCY1EN_011645	GZABGL1EN_007830	GZCUBL1EN_004740	GZCUEC1EN_004774	GZLICO1EN_001504													
N12.HOG0007314	OG0003942	n0							GZABCY1EN_000710	GZABGL1EN_008755	GZCUBL1EN_008574	GZCUEC1EN_005541	GZLICO1EN_005930													
N12.HOG0007315	OG0003943	n0							GZABCY1EN_006475	GZABGL1EN_010263	GZCUBL1EN_008198	GZCUEC1EN_007076	GZLICO1EN_004514													
N12.HOG0007316	OG0003944	n0							GZABCY1EN_007403	GZABGL1EN_009974	GZCUBL1EN_005566	GZCUEC1EN_006308	GZLICO1EN_010858													
N12.HOG0007317	OG0003945	n0							GZABCY1EN_012723	GZABGL1EN_005665	GZCUBL1EN_000149	GZCUEC1EN_009921	GZLICO1EN_003428													
N12.HOG0007318	OG0003946	n0							GZABCY1EN_001153	GZABGL1EN_003545	GZCUBL1EN_002895	GZCUEC1EN_004797	GZLICO1EN_003238													
N12.HOG0007319	OG0003947	n0							GZABCY1EN_013543	GZABGL1EN_010356	GZCUBL1EN_004202	GZCUEC1EN_000417	GZLICO1EN_010878													
N12.HOG0007320	OG0003948	n0							GZABCY1EN_002890	GZABGL1EN_003965	GZCUBL1EN_002359	GZCUEC1EN_002896	GZLICO1EN_002363													
N12.HOG0007321	OG0003949	n0							GZABCY1EN_010913	GZABGL1EN_009872	GZCUBL1EN_001063	GZCUEC1EN_006018	GZLICO1EN_004964													
N12.HOG0007322	OG0003950	n0							GZABCY1EN_001604	GZABGL1EN_013897	GZCUBL1EN_009932	GZCUEC1EN_010790	GZLICO1EN_005862													
N12.HOG0007323	OG0003952	n0							GZABCY1EN_002922	GZABGL1EN_007078	GZCUBL1EN_009336	GZCUEC1EN_003475	GZLICO1EN_010453													
N12.HOG0007324	OG0003953	n0							GZABCY1EN_007153	GZABGL1EN_010937	GZCUBL1EN_003769	GZCUEC1EN_001320	GZLICO1EN_003574													
N12.HOG0007325	OG0003954	n0							GZABCY1EN_004569	GZABGL1EN_013814	GZCUBL1EN_008933	GZCUEC1EN_003851	GZLICO1EN_011619													
N12.HOG0007326	OG0003955	n0							GZABCY1EN_003832	GZABGL1EN_006713	GZCUBL1EN_003213	GZCUEC1EN_001619	GZLICO1EN_001681													
N12.HOG0007327	OG0003956	n0							GZABCY1EN_014719	GZABGL1EN_009024	GZCUBL1EN_007812	GZCUEC1EN_006656	GZLICO1EN_011844													
N12.HOG0007328	OG0003957	n0							GZABCY1EN_010737	GZABGL1EN_004081	GZCUBL1EN_004282	GZCUEC1EN_000344	GZLICO1EN_003106													
N12.HOG0007329	OG0003958	n0							GZABCY1EN_013828	GZABGL1EN_004146	GZCUBL1EN_003509	GZCUEC1EN_001848	GZLICO1EN_011313													
N12.HOG0007330	OG0003959	n0							GZABCY1EN_011009	GZABGL1EN_009940		GZCUEC1EN_003121														
N12.HOG0007331	OG0003960	n0							GZABCY1EN_014726, GZABCY1EN_009567	GZABGL1EN_004871	GZCUBL1EN_007245	GZCUEC1EN_009652	GZLICO1EN_000314													
N12.HOG0007332	OG0003961	n0							GZABCY1EN_013271	GZABGL1EN_015187	GZCUBL1EN_001848	GZCUEC1EN_007332	GZLICO1EN_000870													
N12.HOG0007333	OG0003962	n0							GZABCY1EN_005885	GZABGL1EN_011337	GZCUBL1EN_009359	GZCUEC1EN_003452	GZLICO1EN_008572													
N12.HOG0007334	OG0003963	n0							GZABCY1EN_002343	GZABGL1EN_016053	GZCUBL1EN_000951	GZCUEC1EN_003304	GZLICO1EN_007437													
N12.HOG0007335	OG0003964	n0							GZABCY1EN_011043, GZABCY1EN_011042	GZABGL1EN_010563	GZCUBL1EN_008685	GZCUEC1EN_004290	GZLICO1EN_004668													
N12.HOG0007336	OG0003965	n0							GZABCY1EN_009378	GZABGL1EN_014589	GZCUBL1EN_001689	GZCUEC1EN_008670	GZLICO1EN_010255, GZLICO1EN_008412													
N12.HOG0007337	OG0003966	n0							GZABCY1EN_000302	GZABGL1EN_004698	GZCUBL1EN_000624	GZCUEC1EN_004388	GZLICO1EN_003924													
N12.HOG0007338	OG0003967	n0							GZABCY1EN_010631	GZABGL1EN_005383	GZCUBL1EN_006466	GZCUEC1EN_000895, GZCUEC1EN_000893	GZLICO1EN_003188													
N12.HOG0007339	OG0003968	n0							GZABCY1EN_011013	GZABGL1EN_010152	GZCUBL1EN_004778	GZCUEC1EN_003112	GZLICO1EN_012187													
N12.HOG0007340	OG0003969	n0							GZABCY1EN_004827	GZABGL1EN_013336	GZCUBL1EN_001784	GZCUEC1EN_007289	GZLICO1EN_005980													
N12.HOG0007341	OG0003970	n0							GZABCY1EN_005117	GZABGL1EN_010611	GZCUBL1EN_005847	GZCUEC1EN_005604	GZLICO1EN_009214													
N12.HOG0007342	OG0003971	n0							GZABCY1EN_005377	GZABGL1EN_012473	GZCUBL1EN_009229	GZCUEC1EN_003576	GZLICO1EN_002127													
N12.HOG0007343	OG0003972	n0							GZABCY1EN_008283	GZABGL1EN_013129	GZCUBL1EN_001026	GZCUEC1EN_005975	GZLICO1EN_009118													
N12.HOG0007344	OG0003973	n0							GZABCY1EN_001031	GZABGL1EN_006086	GZCUBL1EN_009944	GZCUEC1EN_010802	GZLICO1EN_011186													
N12.HOG0007345	OG0003974	n0							GZABCY1EN_005656	GZABGL1EN_013231	GZCUBL1EN_002444	GZCUEC1EN_004556	GZLICO1EN_004500													
N12.HOG0007346	OG0003975	n0							GZABCY1EN_009397	GZABGL1EN_014236	GZCUBL1EN_008454	GZCUEC1EN_008895	GZLICO1EN_000789													
N12.HOG0007347	OG0003976	n0							GZABCY1EN_013614	GZABGL1EN_007964	GZCUBL1EN_007164	GZCUEC1EN_000442	GZLICO1EN_001751													
N12.HOG0007348	OG0003977	n0							GZABCY1EN_006439	GZABGL1EN_005590	GZCUBL1EN_010149	GZCUEC1EN_010577	GZLICO1EN_003965													
N12.HOG0007349	OG0003978	n0							GZABCY1EN_004311	GZABGL1EN_010521	GZCUBL1EN_009131	GZCUEC1EN_003933	GZLICO1EN_009260													
N12.HOG0007350	OG0003979	n0							GZABCY1EN_000686	GZABGL1EN_008162	GZCUBL1EN_001809	GZCUEC1EN_007379	GZLICO1EN_004036													
N12.HOG0007351	OG0003980	n2											GZLICO1EN_006696, GZLICO1EN_001563													
N12.HOG0007352	OG0003980	n4							GZABCY1EN_010130	GZABGL1EN_005841	GZCUBL1EN_005663	GZCUEC1EN_005224														
N12.HOG0007353	OG0003981	n0							GZABCY1EN_004300	GZABGL1EN_013653	GZCUBL1EN_009263	GZCUEC1EN_003542	GZLICO1EN_003515													
N12.HOG0007354	OG0003982	n0							GZABCY1EN_001327	GZABGL1EN_016246	GZCUBL1EN_003352	GZCUEC1EN_001766	GZLICO1EN_006091													
N12.HOG0007355	OG0003983	n8							GZABCY1EN_001052	GZABGL1EN_006862	GZCUBL1EN_005000	GZCUEC1EN_009070	GZLICO1EN_003900													
N12.HOG0007356	OG0003984	n0							GZABCY1EN_003969	GZABGL1EN_006676	GZCUBL1EN_009288	GZCUEC1EN_003518	GZLICO1EN_005859													
N12.HOG0007357	OG0003985	n0							GZABCY1EN_007955	GZABGL1EN_011722	GZCUBL1EN_007877	GZCUEC1EN_009369	GZLICO1EN_010254													
N12.HOG0007358	OG0003986	n0							GZABCY1EN_008951	GZABGL1EN_009357	GZCUBL1EN_004225	GZCUEC1EN_000292	GZLICO1EN_007957													
N12.HOG0007359	OG0003987	n0							GZABCY1EN_001349	GZABGL1EN_003903	GZCUBL1EN_003705	GZCUEC1EN_001256	GZLICO1EN_011549													
N12.HOG0007360	OG0003988	n0							GZABCY1EN_006914	GZABGL1EN_008043	GZCUBL1EN_000643	GZCUEC1EN_004374	GZLICO1EN_007046													
N12.HOG0007361	OG0003989	n0							GZABCY1EN_002394	GZABGL1EN_013576	GZCUBL1EN_000255	GZCUEC1EN_009739	GZLICO1EN_006533													
N12.HOG0007362	OG0003990	n0							GZABCY1EN_003106	GZABGL1EN_012474	GZCUBL1EN_008473	GZCUEC1EN_008868	GZLICO1EN_002766													
N12.HOG0007363	OG0003991	n0							GZABCY1EN_003730	GZABGL1EN_013429, GZABGL1EN_010859	GZCUBL1EN_000498	GZCUEC1EN_002241	GZLICO1EN_004549													
N12.HOG0007364	OG0003992	n0							GZABCY1EN_004286	GZABGL1EN_013636	GZCUBL1EN_001634	GZCUEC1EN_008509	GZLICO1EN_006649													
N12.HOG0007365	OG0003993	n0							GZABCY1EN_008977	GZABGL1EN_005070	GZCUBL1EN_002305	GZCUEC1EN_004582	GZLICO1EN_001347													
N12.HOG0007366	OG0003994	n0							GZABCY1EN_003023	GZABGL1EN_003347	GZCUBL1EN_004365	GZCUEC1EN_002593	GZLICO1EN_000748													
N12.HOG0007367	OG0003995	n0							GZABCY1EN_005173	GZABGL1EN_010265	GZCUBL1EN_008195	GZCUEC1EN_007079	GZLICO1EN_000294													
N12.HOG0007368	OG0003996	n0							GZABCY1EN_000604	GZABGL1EN_016265	GZCUBL1EN_002092	GZCUEC1EN_003063	GZLICO1EN_007331													
N12.HOG0007369	OG0003997	n0							GZABCY1EN_004522	GZABGL1EN_015720	GZCUBL1EN_009081	GZCUEC1EN_003748	GZLICO1EN_000882													
N12.HOG0007370	OG0003998	n0							GZABCY1EN_006812, GZABCY1EN_007683	GZABGL1EN_015018	GZCUBL1EN_004830	GZCUEC1EN_003204	GZLICO1EN_008256													
N12.HOG0007371	OG0003999	n0							GZABCY1EN_014332	GZABGL1EN_004075	GZCUBL1EN_000389	GZCUEC1EN_002128	GZLICO1EN_006860													
N12.HOG0007372	OG0004000	n0							GZABCY1EN_006999	GZABGL1EN_005286	GZCUBL1EN_006182	GZCUEC1EN_005129	GZLICO1EN_002323													
N12.HOG0007373	OG0004001	n0							GZABCY1EN_003292	GZABGL1EN_014190	GZCUBL1EN_008795	GZCUEC1EN_004044	GZLICO1EN_007403													
N12.HOG0007374	OG0004002	n0							GZABCY1EN_001970	GZABGL1EN_004932	GZCUBL1EN_005132	GZCUEC1EN_009195	GZLICO1EN_011329													
N12.HOG0007375	OG0004003	n0							GZABCY1EN_007633	GZABGL1EN_006962	GZCUBL1EN_004815	GZCUEC1EN_003220	GZLICO1EN_003502													
N12.HOG0007376	OG0004004	n0							GZABCY1EN_009179	GZABGL1EN_007765	GZCUBL1EN_005509	GZCUEC1EN_009562	GZLICO1EN_004336													
N12.HOG0007377	OG0004005	n0							GZABCY1EN_013887	GZABGL1EN_004341	GZCUBL1EN_002552	GZCUEC1EN_002096	GZLICO1EN_010608, GZLICO1EN_003329													
N12.HOG0007378	OG0004006	n0							GZABCY1EN_001067	GZABGL1EN_014763	GZCUBL1EN_009143	GZCUEC1EN_003684	GZLICO1EN_000318													
N12.HOG0007379	OG0004007	n0							GZABCY1EN_013200	GZABGL1EN_011785	GZCUBL1EN_010327	GZCUEC1EN_010398	GZLICO1EN_007010													
N12.HOG0007380	OG0004008	n0							GZABCY1EN_010530	GZABGL1EN_014974	GZCUBL1EN_005538	GZCUEC1EN_006349	GZLICO1EN_008016													
N12.HOG0007381	OG0004009	n0							GZABCY1EN_013247	GZABGL1EN_014092	GZCUBL1EN_006107	GZCUEC1EN_005663	GZLICO1EN_005865													
N12.HOG0007382	OG0004010	n0							GZABCY1EN_008409	GZABGL1EN_005678	GZCUBL1EN_007407	GZCUEC1EN_000078, GZCUEC1EN_000077	GZLICO1EN_000779													
N12.HOG0007383	OG0004011	n0							GZABCY1EN_006346	GZABGL1EN_013615	GZCUBL1EN_010156	GZCUEC1EN_010571	GZLICO1EN_011769													
N12.HOG0007384	OG0004012	n0							GZABCY1EN_013770, GZABCY1EN_013771	GZABGL1EN_003478	GZCUBL1EN_004384	GZCUEC1EN_002456	GZLICO1EN_009332													
N12.HOG0007385	OG0004013	n0							GZABCY1EN_005298	GZABGL1EN_012590	GZCUBL1EN_004619	GZCUEC1EN_002707	GZLICO1EN_009105													
N12.HOG0007386	OG0004014	n0							GZABCY1EN_006007	GZABGL1EN_007762	GZCUBL1EN_005199	GZCUEC1EN_009262	GZLICO1EN_003087													
