HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N8.HOG0004157	OG0001286	n6					GGMULA1EN_007161	GGRHOR1EN_007260	GZABCY1EN_013765	GZABGL1EN_015899, GZABGL1EN_007270	GZCUBL1EN_004393	GZCUEC1EN_002467	GZLICO1EN_001291			GZMUCI1EN_009375	GZMUCI2EN_002814	GZMUFR1EN_003357	GZMUHI1EN_002751	GZMUPL2EN_006525		GZRHMI1EN_007243	GZRHST1EN_012090			
N8.HOG0004158	OG0001286	n20					GGMULA1EN_001029	GGRHOR1EN_007259	GZABCY1EN_000768, GZABCY1EN_010482	GZABGL1EN_010228, GZABGL1EN_014952	GZCUBL1EN_006284	GZCUEC1EN_004891	GZLICO1EN_000584, GZLICO1EN_001664			GZMUCI1EN_006887	GZMUCI2EN_006785	GZMUFR1EN_000071	GZMUHI1EN_008464	GZMUPL2EN_008756		GZRHMI1EN_006643	GZRHST1EN_008704			
N8.HOG0004159	OG0001286	n36											GZLICO1EN_011395													
N8.HOG0004160	OG0001287	n7							GZABCY1EN_006091, GZABCY1EN_006392, GZABCY1EN_006359, GZABCY1EN_006292	GZABGL1EN_013522, GZABGL1EN_015839	GZCUBL1EN_000473, GZCUBL1EN_003391	GZCUEC1EN_002214, GZCUEC1EN_001809														
N8.HOG0004161	OG0001287	n18					GGMULA1EN_005238	GGRHOR1EN_004300					GZLICO1EN_001906, GZLICO1EN_007553			GZMUCI1EN_002836	GZMUCI2EN_004036	GZMUFR1EN_007939	GZMUHI1EN_007970	GZMUPL2EN_003501		GZRHMI1EN_003422	GZRHST1EN_001869			
N8.HOG0004162	OG0001287	n28					GGMULA1EN_001176	GGRHOR1EN_011395					GZLICO1EN_007836			GZMUCI1EN_011799	GZMUCI2EN_011838	GZMUFR1EN_010717	GZMUHI1EN_007141	GZMUPL2EN_010891, GZMUPL2EN_010892, GZMUPL2EN_010893		GZRHMI1EN_002884	GZRHST1EN_001240			
N8.HOG0004163	OG0001288	n1						GGRHOR1EN_002478, GGRHOR1EN_001690	GZABCY1EN_008560	GZABGL1EN_013645, GZABGL1EN_012074	GZCUBL1EN_004525	GZCUEC1EN_002508				GZMUCI1EN_011628	GZMUCI2EN_011630	GZMUFR1EN_011549	GZMUHI1EN_004443	GZMUPL2EN_009779		GZRHMI1EN_007118	GZRHST1EN_002122, GZRHST1EN_004959, GZRHST1EN_006564			
N8.HOG0004164	OG0001288	n16					GGMULA1EN_001898	GGRHOR1EN_004065	GZABCY1EN_000236	GZABGL1EN_004236	GZCUBL1EN_007203, GZCUBL1EN_007201, GZCUBL1EN_007180	GZCUEC1EN_009684, GZCUEC1EN_009686	GZLICO1EN_000737, GZLICO1EN_001578			GZMUCI1EN_001610	GZMUCI2EN_000081	GZMUFR1EN_009011	GZMUHI1EN_007773	GZMUPL2EN_011049		GZRHMI1EN_000709	GZRHST1EN_001289			
N8.HOG0004165	OG0001289	n4					GGMULA1EN_002699	GGRHOR1EN_003144, GGRHOR1EN_006106	GZABCY1EN_005442, GZABCY1EN_001437	GZABGL1EN_014161, GZABGL1EN_011029	GZCUBL1EN_002847, GZCUBL1EN_010271	GZCUEC1EN_004756	GZLICO1EN_000898, GZLICO1EN_007615, GZLICO1EN_012224			GZMUCI1EN_010000	GZMUCI2EN_009525	GZMUFR1EN_006746	GZMUHI1EN_008710	GZMUPL2EN_001410		GZRHMI1EN_009696	GZRHST1EN_005546, GZRHST1EN_006108			
N8.HOG0004166	OG0001289	n24					GGMULA1EN_007645	GGRHOR1EN_010316, GGRHOR1EN_010748	GZABCY1EN_015485, GZABCY1EN_011141	GZABGL1EN_016043	GZCUBL1EN_010270	GZCUEC1EN_010454				GZMUCI1EN_003506	GZMUCI2EN_002626	GZMUFR1EN_003591	GZMUHI1EN_006647	GZMUPL2EN_006414		GZRHMI1EN_004490	GZRHST1EN_005810, GZRHST1EN_010734			
N8.HOG0004167	OG0001290	n1					GGMULA1EN_003022	GGRHOR1EN_002975	GZABCY1EN_010661	GZABGL1EN_014360	GZCUBL1EN_006720	GZCUEC1EN_001400	GZLICO1EN_002867, GZLICO1EN_012200, GZLICO1EN_005089			GZMUCI1EN_005816	GZMUCI2EN_006339	GZMUFR1EN_002809	GZMUHI1EN_000012			GZRHMI1EN_003678	GZRHST1EN_003492			
N8.HOG0004168	OG0001290	n18					GGMULA1EN_010921		GZABCY1EN_002168, GZABCY1EN_005824	GZABGL1EN_006867, GZABGL1EN_005884	GZCUBL1EN_002439	GZCUEC1EN_004561	GZLICO1EN_012326			GZMUCI1EN_011012, GZMUCI1EN_010083	GZMUCI2EN_005796, GZMUCI2EN_009453	GZMUFR1EN_007950, GZMUFR1EN_007140, GZMUFR1EN_006729	GZMUHI1EN_001852, GZMUHI1EN_011260	GZMUPL2EN_003855, GZMUPL2EN_000085						
N8.HOG0004169	OG0001291	n8					GGMULA1EN_006011	GGRHOR1EN_002702	GZABCY1EN_007287	GZABGL1EN_006238	GZCUBL1EN_001823	GZCUEC1EN_007305	GZLICO1EN_001221			GZMUCI1EN_011259, GZMUCI1EN_010478	GZMUCI2EN_011338, GZMUCI2EN_010215	GZMUFR1EN_001014, GZMUFR1EN_010630	GZMUHI1EN_009085, GZMUHI1EN_011896	GZMUPL2EN_001039, GZMUPL2EN_009800		GZRHMI1EN_008938	GZRHST1EN_002252			
N8.HOG0004170	OG0001291	n26					GGMULA1EN_004552	GGRHOR1EN_011706	GZABCY1EN_011664	GZABGL1EN_003383	GZCUBL1EN_004257	GZCUEC1EN_000310	GZLICO1EN_005543			GZMUCI1EN_008236	GZMUCI2EN_008073	GZMUFR1EN_001651	GZMUHI1EN_011712	GZMUPL2EN_006165		GZRHMI1EN_006631	GZRHST1EN_000336			
N8.HOG0004171	OG0001292	n7					GGMULA1EN_007701	GGRHOR1EN_004614, GGRHOR1EN_010605	GZABCY1EN_004948, GZABCY1EN_007810	GZABGL1EN_005559, GZABGL1EN_014294	GZCUBL1EN_003264	GZCUEC1EN_001670	GZLICO1EN_009603			GZMUCI1EN_003622	GZMUCI2EN_001997	GZMUFR1EN_004080	GZMUHI1EN_000612	GZMUPL2EN_002428		GZRHMI1EN_000761	GZRHST1EN_000553, GZRHST1EN_008682			
N8.HOG0004172	OG0001292	n24					GGMULA1EN_004874	GGRHOR1EN_012782	GZABCY1EN_003511, GZABCY1EN_008470	GZABGL1EN_006466, GZABGL1EN_010139	GZCUBL1EN_007039	GZCUEC1EN_009578	GZLICO1EN_004004			GZMUCI1EN_003770	GZMUCI2EN_011159	GZMUFR1EN_005898	GZMUHI1EN_010681	GZMUPL2EN_004764		GZRHMI1EN_002464	GZRHST1EN_010036			
N8.HOG0004173	OG0001293	n0					GGMULA1EN_004731, GGMULA1EN_000736	GGRHOR1EN_002354, GGRHOR1EN_012339	GZABCY1EN_011678, GZABCY1EN_002385	GZABGL1EN_011332	GZCUBL1EN_007408	GZCUEC1EN_000083	GZLICO1EN_009529			GZMUCI1EN_000367, GZMUCI1EN_010028	GZMUCI2EN_001332, GZMUCI2EN_009501	GZMUFR1EN_005181, GZMUFR1EN_006769	GZMUHI1EN_010423, GZMUHI1EN_010666, GZMUHI1EN_010473	GZMUPL2EN_005207, GZMUPL2EN_001417		GZRHMI1EN_008919, GZRHMI1EN_002544	GZRHST1EN_009823			
N8.HOG0004174	OG0001294	n0					GGMULA1EN_008426	GGRHOR1EN_001295, GGRHOR1EN_002303, GGRHOR1EN_011893	GZABCY1EN_011823	GZABGL1EN_011250	GZCUBL1EN_005154	GZCUEC1EN_009217	GZLICO1EN_008819			GZMUCI1EN_003094, GZMUCI1EN_007567	GZMUCI2EN_002544, GZMUCI2EN_008692	GZMUFR1EN_004363, GZMUFR1EN_000189	GZMUHI1EN_010293	GZMUPL2EN_006731, GZMUPL2EN_001674		GZRHMI1EN_007520, GZRHMI1EN_002766	GZRHST1EN_011559, GZRHST1EN_011263, GZRHST1EN_006621			
N8.HOG0004175	OG0001295	n2					GGMULA1EN_009623, GGMULA1EN_007084	GGRHOR1EN_008106, GGRHOR1EN_008207	GZABCY1EN_010523, GZABCY1EN_014048	GZABGL1EN_015116	GZCUBL1EN_000769	GZCUEC1EN_004150	GZLICO1EN_009409			GZMUCI1EN_006805, GZMUCI1EN_003105	GZMUCI2EN_006866, GZMUCI2EN_002533	GZMUFR1EN_000598, GZMUFR1EN_004352	GZMUHI1EN_010742, GZMUHI1EN_004499	GZMUPL2EN_008500, GZMUPL2EN_011094		GZRHMI1EN_008674, GZRHMI1EN_003473	GZRHST1EN_002377, GZRHST1EN_011601, GZRHST1EN_003148			
N8.HOG0004176	OG0001295	n29							GZABCY1EN_014047				GZLICO1EN_001760									GZRHMI1EN_008675				
N8.HOG0004177	OG0001296	n12					GGMULA1EN_000153	GGRHOR1EN_000483, GGRHOR1EN_008421	GZABCY1EN_007550		GZCUBL1EN_001667		GZLICO1EN_012081, GZLICO1EN_003467			GZMUCI1EN_009574	GZMUCI2EN_003047	GZMUFR1EN_003785	GZMUHI1EN_002885	GZMUPL2EN_007094		GZRHMI1EN_005027	GZRHST1EN_003919, GZRHST1EN_010716			
N8.HOG0004178	OG0001296	n28							GZABCY1EN_012646	GZABGL1EN_005309	GZCUBL1EN_006156	GZCUEC1EN_005095				GZMUCI1EN_010658	GZMUCI2EN_010470	GZMUFR1EN_010968	GZMUHI1EN_006982	GZMUPL2EN_009442						
N8.HOG0004179	OG0001296	n36							GZABCY1EN_006613	GZABGL1EN_007951		GZCUEC1EN_008684														
N8.HOG0004180	OG0001297	n12					GGMULA1EN_005674		GZABCY1EN_012959	GZABGL1EN_013869	GZCUBL1EN_007791	GZCUEC1EN_006677	GZLICO1EN_009152, GZLICO1EN_005057, GZLICO1EN_002622			GZMUCI1EN_010314	GZMUCI2EN_010040	GZMUFR1EN_010866	GZMUHI1EN_007037	GZMUPL2EN_009491						
N8.HOG0004181	OG0001297	n24					GGMULA1EN_009602	GGRHOR1EN_007727, GGRHOR1EN_013382	GZABCY1EN_001041	GZABGL1EN_007618	GZCUBL1EN_008034	GZCUEC1EN_006841				GZMUCI1EN_004555	GZMUCI2EN_005393	GZMUFR1EN_009470	GZMUHI1EN_011274	GZMUPL2EN_007914		GZRHMI1EN_000955	GZRHST1EN_002655, GZRHST1EN_012442			
N8.HOG0004182	OG0001298	n0					GGMULA1EN_004726, GGMULA1EN_004419	GGRHOR1EN_011293	GZABCY1EN_005474, GZABCY1EN_005246	GZABGL1EN_007408, GZABGL1EN_003265	GZCUBL1EN_004319	GZCUEC1EN_002121	GZLICO1EN_009232			GZMUCI1EN_000372, GZMUCI1EN_011681	GZMUCI2EN_001327, GZMUCI2EN_011577	GZMUFR1EN_005176, GZMUFR1EN_011427	GZMUHI1EN_010441, GZMUHI1EN_011323	GZMUPL2EN_005202, GZMUPL2EN_011533, GZMUPL2EN_009353, GZMUPL2EN_011527		GZRHMI1EN_005723	GZRHST1EN_006014			
N8.HOG0004183	OG0001299	n7					GGMULA1EN_001114	GGRHOR1EN_003553					GZLICO1EN_009046			GZMUCI1EN_002794	GZMUCI2EN_004072	GZMUFR1EN_007197	GZMUHI1EN_004835	GZMUPL2EN_003760		GZRHMI1EN_004254	GZRHST1EN_003173			
N8.HOG0004184	OG0001299	n16					GGMULA1EN_007887	GGRHOR1EN_002783	GZABCY1EN_005939, GZABCY1EN_001811	GZABGL1EN_006832, GZABGL1EN_005810	GZCUBL1EN_002210, GZCUBL1EN_006057	GZCUEC1EN_004656, GZCUEC1EN_005401	GZLICO1EN_001092			GZMUCI1EN_005348	GZMUCI2EN_005625	GZMUFR1EN_010189	GZMUHI1EN_000139	GZMUPL2EN_007443		GZRHMI1EN_001897	GZRHST1EN_005455			
N8.HOG0004185	OG0001300	n3					GGMULA1EN_004351	GGRHOR1EN_002004	GZABCY1EN_009260, GZABCY1EN_009261	GZABGL1EN_005263, GZABGL1EN_012519	GZCUBL1EN_003756	GZCUEC1EN_001245				GZMUCI1EN_008865	GZMUCI2EN_000013	GZMUFR1EN_008164	GZMUHI1EN_006689	GZMUPL2EN_006180		GZRHMI1EN_001539	GZRHST1EN_012119			
N8.HOG0004186	OG0001300	n17					GGMULA1EN_000330	GGRHOR1EN_002485, GGRHOR1EN_001681	GZABCY1EN_006918	GZABGL1EN_011460	GZCUBL1EN_001773	GZCUEC1EN_007269	GZLICO1EN_010222			GZMUCI1EN_004548	GZMUCI2EN_005400	GZMUFR1EN_009464	GZMUHI1EN_004667	GZMUPL2EN_007983		GZRHMI1EN_008945	GZRHST1EN_005481			
N8.HOG0004187	OG0001301	n0					GGMULA1EN_003718, GGMULA1EN_008015	GGRHOR1EN_009589, GGRHOR1EN_005864, GGRHOR1EN_004061	GZABCY1EN_008548, GZABCY1EN_011706, GZABCY1EN_001561	GZABGL1EN_015450, GZABGL1EN_011939, GZABGL1EN_004893, GZABGL1EN_003664	GZCUBL1EN_007994	GZCUEC1EN_009502	GZLICO1EN_005802, GZLICO1EN_003853			GZMUCI1EN_008620, GZMUCI1EN_000340	GZMUCI2EN_007841, GZMUCI2EN_001360	GZMUFR1EN_006120, GZMUFR1EN_005089	GZMUHI1EN_001485, GZMUHI1EN_011178	GZMUPL2EN_001368, GZMUPL2EN_005170		GZRHMI1EN_001421, GZRHMI1EN_000723	GZRHST1EN_005835, GZRHST1EN_001445			
N8.HOG0004188	OG0001302	n11					GGMULA1EN_005215	GGRHOR1EN_009707	GZABCY1EN_010938	GZABGL1EN_016235	GZCUBL1EN_010693	GZCUEC1EN_010185				GZMUCI1EN_002501	GZMUCI2EN_003702	GZMUFR1EN_007155	GZMUHI1EN_004078	GZMUPL2EN_004552		GZRHMI1EN_003819	GZRHST1EN_000262			
N8.HOG0004189	OG0001302	n23					GGMULA1EN_010694	GGRHOR1EN_001300	GZABCY1EN_001566	GZABGL1EN_004669, GZABGL1EN_004898	GZCUBL1EN_010015	GZCUEC1EN_010724	GZLICO1EN_003191			GZMUCI1EN_004523	GZMUCI2EN_005422, GZMUCI2EN_005423	GZMUFR1EN_009937	GZMUHI1EN_000380	GZMUPL2EN_007958		GZRHMI1EN_007589	GZRHST1EN_011555			
N8.HOG0004190	OG0001303	n2						GGRHOR1EN_000444, GGRHOR1EN_000571, GGRHOR1EN_009786, GGRHOR1EN_004365	GZABCY1EN_011108		GZCUBL1EN_000873, GZCUBL1EN_007279, GZCUBL1EN_007392	GZCUEC1EN_004270, GZCUEC1EN_000139	GZLICO1EN_006143			GZMUCI1EN_001064	GZMUCI2EN_000833	GZMUFR1EN_005332	GZMUHI1EN_011850	GZMUPL2EN_005850		GZRHMI1EN_009757, GZRHMI1EN_009760, GZRHMI1EN_009952	GZRHST1EN_012016, GZRHST1EN_004438			
N8.HOG0004191	OG0001303	n31						GGRHOR1EN_010727																		
N8.HOG0004192	OG0001304	n15					GGMULA1EN_005156	GGRHOR1EN_008750					GZLICO1EN_010341			GZMUCI1EN_002453, GZMUCI1EN_012090	GZMUCI2EN_003652	GZMUFR1EN_007554	GZMUHI1EN_001887	GZMUPL2EN_004119			GZRHST1EN_012387			
N8.HOG0004193	OG0001304	n24					GGMULA1EN_006648	GGRHOR1EN_013815	GZABCY1EN_004859	GZABGL1EN_014832	GZCUBL1EN_007881	GZCUEC1EN_009373	GZLICO1EN_005754, GZLICO1EN_006543			GZMUCI1EN_003995	GZMUCI2EN_010941	GZMUFR1EN_005399	GZMUHI1EN_012141	GZMUPL2EN_005042		GZRHMI1EN_009298	GZRHST1EN_004950			
N8.HOG0004194	OG0001305	n7					GGMULA1EN_010034	GGRHOR1EN_001530	GZABCY1EN_004403	GZABGL1EN_009294	GZCUBL1EN_008777	GZCUEC1EN_004032	GZLICO1EN_001629			GZMUCI1EN_000734	GZMUCI2EN_001200	GZMUFR1EN_008280	GZMUHI1EN_011244	GZMUPL2EN_002071		GZRHMI1EN_010305	GZRHST1EN_007564			
N8.HOG0004195	OG0001305	n23					GGMULA1EN_002440	GGRHOR1EN_007461	GZABCY1EN_013215	GZABGL1EN_005873	GZCUBL1EN_006098	GZCUEC1EN_005655	GZLICO1EN_005414			GZMUCI1EN_003668	GZMUCI2EN_001950	GZMUFR1EN_004148	GZMUHI1EN_006550	GZMUPL2EN_002323		GZRHMI1EN_000779	GZRHST1EN_008283			
N8.HOG0004196	OG0001306	n11					GGMULA1EN_005219	GGRHOR1EN_011043, GGRHOR1EN_005229					GZLICO1EN_009101			GZMUCI1EN_002664	GZMUCI2EN_003810	GZMUFR1EN_007693	GZMUHI1EN_001970	GZMUPL2EN_003893		GZRHMI1EN_009498	GZRHST1EN_004962, GZRHST1EN_004392			
N8.HOG0004197	OG0001306	n22							GZABCY1EN_002349	GZABGL1EN_007038	GZCUBL1EN_000949	GZCUEC1EN_003287	GZLICO1EN_003624													
N8.HOG0004198	OG0001306	n29							GZABCY1EN_005199	GZABGL1EN_006573	GZCUBL1EN_008960	GZCUEC1EN_003691				GZMUCI1EN_001063	GZMUCI2EN_000834	GZMUFR1EN_005333	GZMUHI1EN_004150	GZMUPL2EN_005851						
N8.HOG0004199	OG0001307	n5					GGMULA1EN_008606						GZLICO1EN_005749			GZMUCI1EN_000777	GZMUCI2EN_001175	GZMUFR1EN_008976								
N8.HOG0004200	OG0001307	n14					GGMULA1EN_004694																			
N8.HOG0004201	OG0001307	n16					GGMULA1EN_000152	GGRHOR1EN_013807	GZABCY1EN_013210, GZABCY1EN_012735	GZABGL1EN_013289	GZCUBL1EN_004954	GZCUEC1EN_009008	GZLICO1EN_003284			GZMUCI1EN_009576	GZMUCI2EN_003049	GZMUFR1EN_003787		GZMUPL2EN_007092		GZRHMI1EN_009268	GZRHST1EN_011688			
N8.HOG0004202	OG0001308	n0					GGMULA1EN_000112	GGRHOR1EN_001804, GGRHOR1EN_008534, GGRHOR1EN_000470	GZABCY1EN_001414, GZABCY1EN_011799, GZABCY1EN_011796	GZABGL1EN_014642, GZABGL1EN_011259, GZABGL1EN_012270	GZCUBL1EN_005130	GZCUEC1EN_009158	GZLICO1EN_010414, GZLICO1EN_002740			GZMUCI1EN_006796, GZMUCI1EN_000731	GZMUCI2EN_006873, GZMUCI2EN_001268	GZMUFR1EN_000555, GZMUFR1EN_008534	GZMUHI1EN_010930, GZMUHI1EN_001680	GZMUPL2EN_008473, GZMUPL2EN_010988		GZRHMI1EN_003950, GZRHMI1EN_008373	GZRHST1EN_008006, GZRHST1EN_003049			
N8.HOG0004203	OG0001309	n0					GGMULA1EN_007492, GGMULA1EN_008526	GGRHOR1EN_007763, GGRHOR1EN_013412	GZABCY1EN_006171, GZABCY1EN_001331	GZABGL1EN_010662, GZABGL1EN_003213	GZCUBL1EN_003354	GZCUEC1EN_001768	GZLICO1EN_011541			GZMUCI1EN_006893, GZMUCI1EN_006623	GZMUCI2EN_006778, GZMUCI2EN_007037	GZMUFR1EN_000419, GZMUFR1EN_001164	GZMUHI1EN_008532, GZMUHI1EN_011097	GZMUPL2EN_008777, GZMUPL2EN_009043		GZRHMI1EN_001108	GZRHST1EN_009790, GZRHST1EN_002644			
N8.HOG0004204	OG0001310	n0					GGMULA1EN_006012	GGRHOR1EN_006001, GGRHOR1EN_009659, GGRHOR1EN_004761, GGRHOR1EN_003979, GGRHOR1EN_002701, GGRHOR1EN_001881					GZLICO1EN_011788, GZLICO1EN_002858			GZMUCI1EN_007633, GZMUCI1EN_006748	GZMUCI2EN_008886, GZMUCI2EN_006972, GZMUCI2EN_011339	GZMUFR1EN_000827, GZMUFR1EN_000325, GZMUFR1EN_001015	GZMUHI1EN_003246, GZMUHI1EN_012049	GZMUPL2EN_000117, GZMUPL2EN_008618		GZRHMI1EN_001291, GZRHMI1EN_005439, GZRHMI1EN_008939	GZRHST1EN_000444, GZRHST1EN_008114, GZRHST1EN_002618, GZRHST1EN_006321			
N8.HOG0004205	OG0001311	n11								GZABGL1EN_011680	GZCUBL1EN_003665	GZCUEC1EN_001880				GZMUCI1EN_010635							GZRHST1EN_006652			
N8.HOG0004206	OG0001311	n15					GGMULA1EN_010599	GGRHOR1EN_000634	GZABCY1EN_011107	GZABGL1EN_004650	GZCUBL1EN_006913	GZCUEC1EN_003395	GZLICO1EN_012793, GZLICO1EN_008311			GZMUCI1EN_003634	GZMUCI2EN_001985	GZMUFR1EN_004116	GZMUHI1EN_003684	GZMUPL2EN_007020		GZRHMI1EN_004098	GZRHST1EN_011961			
N8.HOG0004207	OG0001312	n0					GGMULA1EN_006342, GGMULA1EN_007280	GGRHOR1EN_010716, GGRHOR1EN_010720, GGRHOR1EN_004524	GZABCY1EN_010910, GZABCY1EN_011495, GZABCY1EN_000887, GZABCY1EN_014312	GZABGL1EN_010322, GZABGL1EN_009988, GZABGL1EN_009054	GZCUBL1EN_001059, GZCUBL1EN_001763	GZCUEC1EN_006015, GZCUEC1EN_007113	GZLICO1EN_003338			GZMUCI1EN_010625, GZMUCI1EN_003567	GZMUCI2EN_010503, GZMUCI2EN_002054	GZMUFR1EN_010902, GZMUFR1EN_004050	GZMUHI1EN_011892, GZMUHI1EN_009686	GZMUPL2EN_009732, GZMUPL2EN_002458		GZRHMI1EN_008018	GZRHST1EN_004502			
N8.HOG0004208	OG0001313	n12					GGMULA1EN_003028	GGRHOR1EN_000260	GZABCY1EN_001395	GZABGL1EN_012106	GZCUBL1EN_008763	GZCUEC1EN_004018				GZMUCI1EN_005483	GZMUCI2EN_005490	GZMUFR1EN_010112	GZMUHI1EN_000064	GZMUPL2EN_007945		GZRHMI1EN_008530	GZRHST1EN_002191			
N8.HOG0004209	OG0001313	n24					GGMULA1EN_003223	GGRHOR1EN_006913	GZABCY1EN_011431	GZABGL1EN_007672, GZABGL1EN_014140	GZCUBL1EN_001164	GZCUEC1EN_008147	GZLICO1EN_011282			GZMUCI1EN_007992	GZMUCI2EN_008401	GZMUFR1EN_001513	GZMUHI1EN_012039	GZMUPL2EN_008976		GZRHMI1EN_005178	GZRHST1EN_007187			
N8.HOG0004210	OG0001314	n8					GGMULA1EN_006993		GZABCY1EN_015147	GZABGL1EN_014451	GZCUBL1EN_003005	GZCUEC1EN_007760	GZLICO1EN_001521, GZLICO1EN_001871			GZMUCI1EN_007431	GZMUCI2EN_009022	GZMUFR1EN_002947		GZMUPL2EN_010134						
N8.HOG0004211	OG0001314	n18					GGMULA1EN_000059	GGRHOR1EN_011834, GGRHOR1EN_013700	GZABCY1EN_012405	GZABGL1EN_015190, GZABGL1EN_015473	GZCUBL1EN_001842	GZCUEC1EN_007338	GZLICO1EN_005525			GZMUCI1EN_005533	GZMUCI2EN_005842	GZMUFR1EN_002735	GZMUHI1EN_009556	GZMUPL2EN_003190		GZRHMI1EN_007791	GZRHST1EN_004316, GZRHST1EN_011124			
N8.HOG0004212	OG0001315	n13					GGMULA1EN_003975	GGRHOR1EN_001227	GZABCY1EN_012177	GZABGL1EN_006428	GZCUBL1EN_000127	GZCUEC1EN_009902	GZLICO1EN_011203			GZMUCI1EN_010984	GZMUCI2EN_005763	GZMUFR1EN_008104	GZMUHI1EN_002933	GZMUPL2EN_003373		GZRHMI1EN_008651	GZRHST1EN_003021			
N8.HOG0004213	OG0001315	n26					GGMULA1EN_003574	GGRHOR1EN_009530	GZABCY1EN_012237	GZABGL1EN_011778	GZCUBL1EN_008428	GZCUEC1EN_008823				GZMUCI1EN_008195	GZMUCI2EN_008118	GZMUFR1EN_006333	GZMUHI1EN_008784	GZMUPL2EN_000312		GZRHMI1EN_001773	GZRHST1EN_005826			
N8.HOG0004214	OG0001316	n8					GGMULA1EN_006727	GGRHOR1EN_005049	GZABCY1EN_002797	GZABGL1EN_013411						GZMUCI1EN_005051	GZMUCI2EN_004800	GZMUFR1EN_009497	GZMUHI1EN_000358	GZMUPL2EN_007618		GZRHMI1EN_004412	GZRHST1EN_008325			
N8.HOG0004215	OG0001316	n21					GGMULA1EN_001950	GGRHOR1EN_007649	GZABCY1EN_007235	GZABGL1EN_010710	GZCUBL1EN_001997	GZCUEC1EN_007625	GZLICO1EN_008126, GZLICO1EN_010622			GZMUCI1EN_007948	GZMUCI2EN_008541	GZMUFR1EN_001231	GZMUHI1EN_009185	GZMUPL2EN_000806		GZRHMI1EN_006856	GZRHST1EN_005820			
N8.HOG0004216	OG0001317	n0					GGMULA1EN_006088, GGMULA1EN_007324	GGRHOR1EN_011974, GGRHOR1EN_007108	GZABCY1EN_002973, GZABCY1EN_007738, GZABCY1EN_002865	GZABGL1EN_007110, GZABGL1EN_007724	GZCUBL1EN_004375, GZCUBL1EN_003426	GZCUEC1EN_002598, GZCUEC1EN_001096	GZLICO1EN_010923, GZLICO1EN_007402			GZMUCI1EN_006154, GZMUCI1EN_003683	GZMUCI2EN_008332, GZMUCI2EN_001935	GZMUFR1EN_001750, GZMUFR1EN_004162	GZMUHI1EN_001199, GZMUHI1EN_002812	GZMUPL2EN_003044, GZMUPL2EN_002336		GZRHMI1EN_006827, GZRHMI1EN_006826	GZRHST1EN_004092, GZRHST1EN_011057			
N8.HOG0004217	OG0001318	n12					GGMULA1EN_009876	GGRHOR1EN_010121	GZABCY1EN_005865	GZABGL1EN_011353	GZCUBL1EN_009345	GZCUEC1EN_003467				GZMUCI1EN_009643	GZMUCI2EN_009893	GZMUFR1EN_006974	GZMUHI1EN_004227	GZMUPL2EN_000038		GZRHMI1EN_010366	GZRHST1EN_011816			
N8.HOG0004218	OG0001318	n24					GGMULA1EN_006875	GGRHOR1EN_010397	GZABCY1EN_003963	GZABGL1EN_006938	GZCUBL1EN_005798	GZCUEC1EN_005391	GZLICO1EN_005831			GZMUCI1EN_009267	GZMUCI2EN_002769	GZMUFR1EN_003380	GZMUHI1EN_002433	GZMUPL2EN_006714		GZRHMI1EN_000098	GZRHST1EN_008657			
N8.HOG0004219	OG0001319	n0					GGMULA1EN_007790	GGRHOR1EN_010749, GGRHOR1EN_010314	GZABCY1EN_006145, GZABCY1EN_004425, GZABCY1EN_008640, GZABCY1EN_004509, GZABCY1EN_008584	GZABGL1EN_011194, GZABGL1EN_005823, GZABGL1EN_009613, GZABGL1EN_013772, GZABGL1EN_009570	GZCUBL1EN_004017, GZCUBL1EN_008942	GZCUEC1EN_000584, GZCUEC1EN_003842	GZLICO1EN_008832, GZLICO1EN_012220, GZLICO1EN_006725			GZMUCI1EN_008815	GZMUCI2EN_007484	GZMUFR1EN_009150	GZMUHI1EN_006634	GZMUPL2EN_001853		GZRHMI1EN_004489	GZRHST1EN_006625, GZRHST1EN_010733, GZRHST1EN_005809, GZRHST1EN_010732			
