HOG	OG	Gene Tree Parent Clade	AspNid.pep	ConCor.proteins	SacCer.proteins	ggMorZona1.proteins	ggMucLanc1.proteins	ggRhiOryz1.proteins	gzAbsCyli1.proteins	gzAbsGlau1.proteins	gzCunBlak1.proteins	gzCunEchi1.proteins	gzLicCory1.proteins	gzLinHyal1.proteins	gzMorAlpi1.proteins	gzMucCirc1.proteins	gzMucCirc2.proteins	gzMucFrag1.proteins	gzMucHiem1.proteins	gzMucPlum2.proteins	gzPodHuml1.proteins	gzRhiMicr1.proteins	gzRhiStol1.proteins	gzUmbIsab1.proteins	gzUmbRama1.proteins	gzUmbVina1.proteins
N15.HOG0005669	OG0002785	n0							GZABCY1EN_010469	GZABGL1EN_015436	GZCUBL1EN_008114	GZCUEC1EN_006978														
N15.HOG0005670	OG0002786	n0							GZABCY1EN_014831, GZABCY1EN_014834, GZABCY1EN_014833, GZABCY1EN_014835	GZABGL1EN_011050	GZCUBL1EN_000883	GZCUEC1EN_007665														
N15.HOG0005671	OG0002787	n3							GZABCY1EN_000311	GZABGL1EN_004739, GZABGL1EN_015898	GZCUBL1EN_007924	GZCUEC1EN_009421														
N15.HOG0005672	OG0002787	n25									GZCUBL1EN_007925															
N15.HOG0005673	OG0002788	n0							GZABCY1EN_011405, GZABCY1EN_014256, GZABCY1EN_011404	GZABGL1EN_005175	GZCUBL1EN_007455	GZCUEC1EN_000113														
N15.HOG0005674	OG0002789	n0							GZABCY1EN_012755, GZABCY1EN_008282	GZABGL1EN_013130	GZCUBL1EN_001029	GZCUEC1EN_005978														
N15.HOG0005675	OG0002790	n0							GZABCY1EN_013017	GZABGL1EN_005923, GZABGL1EN_012416	GZCUBL1EN_009858	GZCUEC1EN_010876														
N15.HOG0005676	OG0002791	n0							GZABCY1EN_004081, GZABCY1EN_004080	GZABGL1EN_013992	GZCUBL1EN_005402	GZCUEC1EN_005851														
N15.HOG0005677	OG0002792	n0							GZABCY1EN_013421	GZABGL1EN_006994	GZCUBL1EN_004793	GZCUEC1EN_003176														
N15.HOG0005678	OG0002793	n0							GZABCY1EN_004958, GZABCY1EN_006300	GZABGL1EN_013582, GZABGL1EN_013783	GZCUBL1EN_003517	GZCUEC1EN_001837														
N15.HOG0005679	OG0002794	n0							GZABCY1EN_001904	GZABGL1EN_004675	GZCUBL1EN_010027	GZCUEC1EN_010715														
N15.HOG0005680	OG0002795	n0							GZABCY1EN_004547, GZABCY1EN_006168	GZABGL1EN_014686	GZCUBL1EN_010912, GZCUBL1EN_009524	GZCUEC1EN_008114														
N15.HOG0005681	OG0002796	n0							GZABCY1EN_001285	GZABGL1EN_015944	GZCUBL1EN_003174	GZCUEC1EN_001582														
N15.HOG0005682	OG0002797	n5							GZABCY1EN_009028			GZCUEC1EN_000481														
N15.HOG0005683	OG0002797	n6							GZABCY1EN_009029	GZABGL1EN_007231	GZCUBL1EN_004083	GZCUEC1EN_000482														
N15.HOG0005684	OG0002798	n0							GZABCY1EN_007993, GZABCY1EN_007592	GZABGL1EN_010549, GZABGL1EN_014367	GZCUBL1EN_006702	GZCUEC1EN_001408														
N15.HOG0005685	OG0002799	n0							GZABCY1EN_013262	GZABGL1EN_015255	GZCUBL1EN_005024	GZCUEC1EN_005008														
N15.HOG0005686	OG0002800	n8							GZABCY1EN_010488	GZABGL1EN_010253	GZCUBL1EN_006871, GZCUBL1EN_006872	GZCUEC1EN_001563														
N15.HOG0005687	OG0002801	n0							GZABCY1EN_012274	GZABGL1EN_011839, GZABGL1EN_005943	GZCUBL1EN_003058	GZCUEC1EN_008051														
N15.HOG0005688	OG0002802	n8										GZCUEC1EN_009786														
N15.HOG0005689	OG0002802	n9							GZABCY1EN_014437	GZABGL1EN_012599	GZCUBL1EN_000219	GZCUEC1EN_009787														
N15.HOG0005690	OG0002803	n0							GZABCY1EN_013461, GZABCY1EN_007988	GZABGL1EN_005578, GZABGL1EN_013810	GZCUBL1EN_006656															
N15.HOG0005691	OG0002804	n0							GZABCY1EN_014626, GZABCY1EN_011643	GZABGL1EN_007829	GZCUBL1EN_004743	GZCUEC1EN_004771														
N15.HOG0005692	OG0002805	n0							GZABCY1EN_000298	GZABGL1EN_015528	GZCUBL1EN_000632	GZCUEC1EN_004379														
N15.HOG0005693	OG0002806	n0							GZABCY1EN_011324, GZABCY1EN_011295	GZABGL1EN_004124, GZABGL1EN_006870	GZCUBL1EN_000042	GZCUEC1EN_009969														
N15.HOG0005694	OG0002807	n10							GZABCY1EN_003251	GZABGL1EN_007183																
N15.HOG0005695	OG0002807	n19							GZABCY1EN_002241		GZCUBL1EN_002167	GZCUEC1EN_004645														
N15.HOG0005696	OG0002808	n0							GZABCY1EN_014258, GZABCY1EN_011408	GZABGL1EN_005177, GZABGL1EN_006838	GZCUBL1EN_007456															
N15.HOG0005697	OG0002809	n0							GZABCY1EN_014236	GZABGL1EN_008652	GZCUBL1EN_005809	GZCUEC1EN_005458														
N15.HOG0005698	OG0002810	n3							GZABCY1EN_005075	GZABGL1EN_004277	GZCUBL1EN_010654	GZCUEC1EN_010144														
N15.HOG0005699	OG0002811	n0							GZABCY1EN_000629	GZABGL1EN_010108	GZCUBL1EN_003435	GZCUEC1EN_001110														
N15.HOG0005700	OG0002812	n12							GZABCY1EN_003950	GZABGL1EN_012985	GZCUBL1EN_005763															
N15.HOG0005701	OG0002812	n24							GZABCY1EN_003793			GZCUEC1EN_005353														
N15.HOG0005702	OG0002812	n25								GZABGL1EN_015497																
N15.HOG0005703	OG0002813	n0							GZABCY1EN_011863, GZABCY1EN_005984	GZABGL1EN_016424, GZABGL1EN_014021	GZCUBL1EN_005066	GZCUEC1EN_009121														
N15.HOG0005704	OG0002814	n0							GZABCY1EN_005290	GZABGL1EN_014148	GZCUBL1EN_009207	GZCUEC1EN_003595														
N15.HOG0005705	OG0002815	n3							GZABCY1EN_007079	GZABGL1EN_014243	GZCUBL1EN_001537	GZCUEC1EN_008557														
N15.HOG0005706	OG0002815	n23							GZABCY1EN_007078																	
N15.HOG0005707	OG0002816	n0							GZABCY1EN_007820, GZABCY1EN_004973	GZABGL1EN_005587	GZCUBL1EN_003260	GZCUEC1EN_001666														
N15.HOG0005708	OG0002817	n0							GZABCY1EN_014698, GZABCY1EN_012138	GZABGL1EN_015781	GZCUBL1EN_000910, GZCUBL1EN_000912	GZCUEC1EN_007704														
N15.HOG0005709	OG0002818	n0							GZABCY1EN_004643, GZABCY1EN_004644	GZABGL1EN_006612	GZCUBL1EN_008667	GZCUEC1EN_003974														
N15.HOG0005710	OG0002819	n18							GZABCY1EN_012942	GZABGL1EN_004069	GZCUBL1EN_007567	GZCUEC1EN_005748														
N15.HOG0005711	OG0002819	n21							GZABCY1EN_015467	GZABGL1EN_007917	GZCUBL1EN_010340	GZCUEC1EN_010380														
N15.HOG0005712	OG0002820	n0							GZABCY1EN_005942, GZABCY1EN_005801	GZABGL1EN_005890	GZCUBL1EN_002448	GZCUEC1EN_004533														
N15.HOG0005713	OG0002821	n16							GZABCY1EN_004748	GZABGL1EN_012051	GZCUBL1EN_001259	GZCUEC1EN_008287														
N15.HOG0005714	OG0002821	n20							GZABCY1EN_000038	GZABGL1EN_007117	GZCUBL1EN_005956	GZCUEC1EN_006416														
N15.HOG0005715	OG0002822	n0							GZABCY1EN_006675	GZABGL1EN_012340	GZCUBL1EN_003790	GZCUEC1EN_001356														
N15.HOG0005716	OG0002823	n0							GZABCY1EN_012356, GZABCY1EN_005838	GZABGL1EN_005097, GZABGL1EN_007745	GZCUBL1EN_005491	GZCUEC1EN_009523														
N15.HOG0005717	OG0002824	n0							GZABCY1EN_004196, GZABCY1EN_006427	GZABGL1EN_005351, GZABGL1EN_013943	GZCUBL1EN_002018	GZCUEC1EN_000760														
N15.HOG0005718	OG0002825	n0							GZABCY1EN_009431, GZABCY1EN_013173	GZABGL1EN_003311, GZABGL1EN_011888	GZCUBL1EN_010770	GZCUEC1EN_010021														
N15.HOG0005719	OG0002826	n11							GZABCY1EN_006249																	
N15.HOG0005720	OG0002826	n13							GZABCY1EN_006248	GZABGL1EN_009503	GZCUBL1EN_006048	GZCUEC1EN_005398														
N15.HOG0005721	OG0002827	n0							GZABCY1EN_012445	GZABGL1EN_004439, GZABGL1EN_003616	GZCUBL1EN_002331	GZCUEC1EN_002856														
N15.HOG0005722	OG0002828	n0							GZABCY1EN_001893	GZABGL1EN_010668	GZCUBL1EN_010097	GZCUEC1EN_010641														
N15.HOG0005723	OG0002829	n0							GZABCY1EN_008041, GZABCY1EN_008043	GZABGL1EN_014932	GZCUBL1EN_010313	GZCUEC1EN_010413														
N15.HOG0005724	OG0002830	n0							GZABCY1EN_004893, GZABCY1EN_000756, GZABCY1EN_004894	GZABGL1EN_014961, GZABGL1EN_010233	GZCUBL1EN_000082	GZCUEC1EN_009847														
N15.HOG0005725	OG0002831	n0							GZABCY1EN_009714, GZABCY1EN_013447	GZABGL1EN_009896, GZABGL1EN_010066	GZCUBL1EN_002707	GZCUEC1EN_001015														
N15.HOG0005726	OG0002832	n3							GZABCY1EN_001196, GZABCY1EN_001190	GZABGL1EN_012521		GZCUEC1EN_003565														
N15.HOG0005727	OG0002832	n23									GZCUBL1EN_009239															
N15.HOG0005728	OG0002834	n1							GZABCY1EN_001208	GZABGL1EN_004220	GZCUBL1EN_000358	GZCUEC1EN_002361														
N15.HOG0005729	OG0002835	n0							GZABCY1EN_014634, GZABCY1EN_014201	GZABGL1EN_008386, GZABGL1EN_007833	GZCUBL1EN_001208	GZCUEC1EN_008190														
N15.HOG0005730	OG0002836	n0							GZABCY1EN_010003	GZABGL1EN_006118	GZCUBL1EN_007673	GZCUEC1EN_006785														
N15.HOG0005731	OG0002837	n0							GZABCY1EN_008193	GZABGL1EN_010989	GZCUBL1EN_010405	GZCUEC1EN_010330														
N15.HOG0005732	OG0002838	n0							GZABCY1EN_014483, GZABCY1EN_014482	GZABGL1EN_012697	GZCUBL1EN_004664	GZCUEC1EN_002749														
N15.HOG0005733	OG0002839	n0							GZABCY1EN_008353, GZABCY1EN_004389	GZABGL1EN_005431, GZABGL1EN_011158	GZCUBL1EN_007377	GZCUEC1EN_000152														
N15.HOG0005734	OG0002840	n20							GZABCY1EN_010872	GZABGL1EN_008984	GZCUBL1EN_000393	GZCUEC1EN_002133														
N15.HOG0005735	OG0002840	n23							GZABCY1EN_005203	GZABGL1EN_016044	GZCUBL1EN_010684	GZCUEC1EN_010111														
N15.HOG0005736	OG0002841	n0							GZABCY1EN_010808, GZABCY1EN_013571	GZABGL1EN_008266	GZCUBL1EN_003301	GZCUEC1EN_001708														
N15.HOG0005737	OG0002842	n5									GZCUBL1EN_007369	GZCUEC1EN_000162														
N15.HOG0005738	OG0002842	n8							GZABCY1EN_004235																	
N15.HOG0005739	OG0002842	n9							GZABCY1EN_004236																	
N15.HOG0005740	OG0002843	n0							GZABCY1EN_002337, GZABCY1EN_002315, GZABCY1EN_002316	GZABGL1EN_013627, GZABGL1EN_005033, GZABGL1EN_005034	GZCUBL1EN_008355	GZCUEC1EN_007163														
N15.HOG0005741	OG0002844	n5							GZABCY1EN_011318, GZABCY1EN_011291	GZABGL1EN_006874	GZCUBL1EN_000033	GZCUEC1EN_009978														
N15.HOG0005742	OG0002844	n23							GZABCY1EN_011290																	
N15.HOG0005743	OG0002845	n8							GZABCY1EN_012762	GZABGL1EN_013096																
N15.HOG0005744	OG0002845	n17							GZABCY1EN_012761		GZCUBL1EN_001031															
N15.HOG0005745	OG0002846	n0							GZABCY1EN_004821	GZABGL1EN_008048	GZCUBL1EN_000638	GZCUEC1EN_004370														
N15.HOG0005746	OG0002847	n0							GZABCY1EN_009827, GZABCY1EN_007197	GZABGL1EN_015030	GZCUBL1EN_000100	GZCUEC1EN_009878														
N15.HOG0005747	OG0002848	n0							GZABCY1EN_001947	GZABGL1EN_012233	GZCUBL1EN_008655	GZCUEC1EN_008863														
N15.HOG0005748	OG0002849	n0							GZABCY1EN_008482	GZABGL1EN_010087	GZCUBL1EN_009419	GZCUEC1EN_007908														
N15.HOG0005749	OG0002850	n0							GZABCY1EN_004385	GZABGL1EN_014015, GZABGL1EN_011110	GZCUBL1EN_008641	GZCUEC1EN_000006														
N15.HOG0005750	OG0002851	n0							GZABCY1EN_002881	GZABGL1EN_007061	GZCUBL1EN_006539	GZCUEC1EN_000780														
N15.HOG0005751	OG0002852	n0							GZABCY1EN_000939, GZABCY1EN_002725	GZABGL1EN_009910, GZABGL1EN_011240	GZCUBL1EN_004467	GZCUEC1EN_002639														
N15.HOG0005752	OG0002853	n3							GZABCY1EN_006882	GZABGL1EN_008189	GZCUBL1EN_006264	GZCUEC1EN_004870														
N15.HOG0005753	OG0002853	n25							GZABCY1EN_006883																	
N15.HOG0005754	OG0002854	n3							GZABCY1EN_008863, GZABCY1EN_010372	GZABGL1EN_011132, GZABGL1EN_011571	GZCUBL1EN_001350	GZCUEC1EN_008453														
N15.HOG0005755	OG0002855	n0							GZABCY1EN_003971, GZABCY1EN_007051	GZABGL1EN_013941	GZCUBL1EN_009291	GZCUEC1EN_003515														
N15.HOG0005756	OG0002856	n0							GZABCY1EN_000559	GZABGL1EN_003876	GZCUBL1EN_009885	GZCUEC1EN_010832														
N15.HOG0005757	OG0002857	n0							GZABCY1EN_002187, GZABCY1EN_005822	GZABGL1EN_006834	GZCUBL1EN_002435	GZCUEC1EN_004564														
N15.HOG0005758	OG0002858	n0							GZABCY1EN_013080	GZABGL1EN_010974	GZCUBL1EN_007593	GZCUEC1EN_005754														
N15.HOG0005759	OG0002859	n0							GZABCY1EN_003563	GZABGL1EN_014752	GZCUBL1EN_009184	GZCUEC1EN_003612														
N15.HOG0005760	OG0002860	n0							GZABCY1EN_015116	GZABGL1EN_004614	GZCUBL1EN_010223	GZCUEC1EN_010499														
N15.HOG0005761	OG0002861	n0							GZABCY1EN_008574, GZABCY1EN_004273	GZABGL1EN_005363	GZCUBL1EN_000192	GZCUEC1EN_009794														
N15.HOG0005762	OG0002862	n0							GZABCY1EN_005183	GZABGL1EN_015945	GZCUBL1EN_003063	GZCUEC1EN_008045														
N15.HOG0005763	OG0002863	n0							GZABCY1EN_013750, GZABCY1EN_009580	GZABGL1EN_003912, GZABGL1EN_007135	GZCUBL1EN_004530	GZCUEC1EN_002502														
N15.HOG0005764	OG0002864	n0							GZABCY1EN_010010, GZABCY1EN_009302	GZABGL1EN_008462, GZABGL1EN_006121	GZCUBL1EN_007684	GZCUEC1EN_006778														
N15.HOG0005765	OG0002865	n0							GZABCY1EN_003987	GZABGL1EN_005513	GZCUBL1EN_005343	GZCUEC1EN_005914, GZCUEC1EN_005913														
N15.HOG0005766	OG0002866	n0							GZABCY1EN_004299, GZABCY1EN_008558	GZABGL1EN_013652, GZABGL1EN_011474	GZCUBL1EN_009262	GZCUEC1EN_003543														
N15.HOG0005767	OG0002867	n0							GZABCY1EN_000681, GZABCY1EN_002637	GZABGL1EN_008155, GZABGL1EN_006586	GZCUBL1EN_001794	GZCUEC1EN_007363														
N15.HOG0005768	OG0002868	n0							GZABCY1EN_008196, GZABCY1EN_008211	GZABGL1EN_013470, GZABGL1EN_010978	GZCUBL1EN_001044	GZCUEC1EN_005993														
N15.HOG0005769	OG0002869	n0							GZABCY1EN_011104, GZABCY1EN_002480	GZABGL1EN_016179	GZCUBL1EN_009678	GZCUEC1EN_006217														
N15.HOG0005770	OG0002870	n0							GZABCY1EN_011145	GZABGL1EN_011366	GZCUBL1EN_008138	GZCUEC1EN_007019														
N15.HOG0005771	OG0002871	n0							GZABCY1EN_013916	GZABGL1EN_004338	GZCUBL1EN_006015	GZCUEC1EN_006353														
N15.HOG0005772	OG0002872	n9							GZABCY1EN_010412																	
N15.HOG0005773	OG0002872	n12							GZABCY1EN_010413	GZABGL1EN_011969	GZCUBL1EN_008002	GZCUEC1EN_006806														
N15.HOG0005774	OG0002873	n0							GZABCY1EN_001799	GZABGL1EN_009514	GZCUBL1EN_010543	GZCUEC1EN_010238														
N15.HOG0005775	OG0002874	n0							GZABCY1EN_001192	GZABGL1EN_012886	GZCUBL1EN_009236	GZCUEC1EN_003569														
N15.HOG0005776	OG0002875	n0							GZABCY1EN_001458, GZABCY1EN_005556	GZABGL1EN_016232	GZCUBL1EN_010642	GZCUEC1EN_010161														
N15.HOG0005777	OG0002876	n0							GZABCY1EN_005392, GZABCY1EN_003104	GZABGL1EN_014560, GZABGL1EN_012476	GZCUBL1EN_008475	GZCUEC1EN_008865														
N15.HOG0005778	OG0002877	n6							GZABCY1EN_011113	GZABGL1EN_016005	GZCUBL1EN_009691	GZCUEC1EN_006235														
N15.HOG0005779	OG0002877	n19							GZABCY1EN_011114																	
N15.HOG0005780	OG0002878	n16							GZABCY1EN_010637	GZABGL1EN_005389	GZCUBL1EN_006729	GZCUEC1EN_001392														
N15.HOG0005781	OG0002878	n19							GZABCY1EN_010379	GZABGL1EN_011578	GZCUBL1EN_006222	GZCUEC1EN_005046														
N15.HOG0005782	OG0002879	n0							GZABCY1EN_000749	GZABGL1EN_008350	GZCUBL1EN_001888	GZCUEC1EN_007292														
N15.HOG0005783	OG0002880	n0							GZABCY1EN_001280	GZABGL1EN_004171	GZCUBL1EN_006916	GZCUEC1EN_006592														
N15.HOG0005784	OG0002881	n0							GZABCY1EN_006405, GZABCY1EN_008723	GZABGL1EN_014323	GZCUBL1EN_002908	GZCUEC1EN_004809														
N15.HOG0005785	OG0002882	n0							GZABCY1EN_004737, GZABCY1EN_008889	GZABGL1EN_011986, GZABGL1EN_013311	GZCUBL1EN_001271	GZCUEC1EN_008300														
N15.HOG0005786	OG0002883	n0							GZABCY1EN_009107	GZABGL1EN_015033	GZCUBL1EN_000111, GZCUBL1EN_000110	GZCUEC1EN_009869														
N15.HOG0005787	OG0002884	n0							GZABCY1EN_003225, GZABCY1EN_011084	GZABGL1EN_014480	GZCUBL1EN_008844	GZCUEC1EN_004085														
N15.HOG0005788	OG0002885	n0							GZABCY1EN_012127	GZABGL1EN_015807	GZCUBL1EN_007833	GZCUEC1EN_006549														
N15.HOG0005789	OG0002886	n0							GZABCY1EN_014368	GZABGL1EN_003242, GZABGL1EN_007341	GZCUBL1EN_005976	GZCUEC1EN_006434														
N15.HOG0005790	OG0002887	n0							GZABCY1EN_013870	GZABGL1EN_008328	GZCUBL1EN_004589	GZCUEC1EN_002558														
N15.HOG0005791	OG0002888	n0							GZABCY1EN_007249, GZABCY1EN_009154	GZABGL1EN_009981, GZABGL1EN_006215	GZCUBL1EN_005559	GZCUEC1EN_006306														
N15.HOG0005792	OG0002889	n0							GZABCY1EN_009498, GZABCY1EN_004709	GZABGL1EN_004164, GZABGL1EN_011441	GZCUBL1EN_010582	GZCUEC1EN_010190														
N15.HOG0005793	OG0002890	n0							GZABCY1EN_001691, GZABCY1EN_004137	GZABGL1EN_014638, GZABGL1EN_010494	GZCUBL1EN_004562	GZCUEC1EN_002409														
N15.HOG0005794	OG0002891	n0							GZABCY1EN_006967	GZABGL1EN_009648	GZCUBL1EN_010719	GZCUEC1EN_010104														
N15.HOG0005795	OG0002892	n0							GZABCY1EN_007099, GZABCY1EN_007264	GZABGL1EN_006213, GZABGL1EN_009723	GZCUBL1EN_004762	GZCUEC1EN_003129														
N15.HOG0005796	OG0002893	n0							GZABCY1EN_002570, GZABCY1EN_002491	GZABGL1EN_012656, GZABGL1EN_014582	GZCUBL1EN_007934	GZCUEC1EN_009429														
N15.HOG0005797	OG0002894	n2									GZCUBL1EN_006395	GZCUEC1EN_001719														
N15.HOG0005798	OG0002894	n4										GZCUEC1EN_004673														
N15.HOG0005799	OG0002894	n11									GZCUBL1EN_007161															
N15.HOG0005800	OG0002894	n12									GZCUBL1EN_003225															
N15.HOG0005801	OG0002894	n17										GZCUEC1EN_008882, GZCUEC1EN_011018, GZCUEC1EN_006668, GZCUEC1EN_001789, GZCUEC1EN_011013														
N15.HOG0005802	OG0002894	n23										GZCUEC1EN_011014														
N15.HOG0005803	OG0002895	n0							GZABCY1EN_004635	GZABGL1EN_006617	GZCUBL1EN_007470	GZCUEC1EN_000034														
N15.HOG0005804	OG0002896	n10							GZABCY1EN_005196	GZABGL1EN_011378	GZCUBL1EN_000926	GZCUEC1EN_003263														
N15.HOG0005805	OG0002896	n22							GZABCY1EN_005195		GZCUBL1EN_000927															
N15.HOG0005806	OG0002897	n0							GZABCY1EN_000327, GZABCY1EN_009612	GZABGL1EN_004762, GZABGL1EN_009456	GZCUBL1EN_008537	GZCUEC1EN_005436														
N15.HOG0005807	OG0002898	n0							GZABCY1EN_013819, GZABCY1EN_005040	GZABGL1EN_004159	GZCUBL1EN_000830	GZCUEC1EN_004116														
N15.HOG0005808	OG0002899	n4							GZABCY1EN_001446	GZABGL1EN_007054	GZCUBL1EN_010687	GZCUEC1EN_010108														
N15.HOG0005809	OG0002900	n12									GZCUBL1EN_008131	GZCUEC1EN_007281														
N15.HOG0005810	OG0002900	n18							GZABCY1EN_006938	GZABGL1EN_013510, GZABGL1EN_008685																
N15.HOG0005811	OG0002901	n0							GZABCY1EN_009202, GZABCY1EN_007093	GZABGL1EN_012190, GZABGL1EN_009756	GZCUBL1EN_006272	GZCUEC1EN_004879														
N15.HOG0005812	OG0002902	n0							GZABCY1EN_000272, GZABCY1EN_001108	GZABGL1EN_006181, GZABGL1EN_010669, GZABGL1EN_003485	GZCUBL1EN_000458	GZCUEC1EN_002183														
N15.HOG0005813	OG0002903	n0							GZABCY1EN_014270	GZABGL1EN_005187	GZCUBL1EN_007422	GZCUEC1EN_000100														
N15.HOG0005814	OG0002904	n0							GZABCY1EN_011356, GZABCY1EN_008989	GZABGL1EN_013566	GZCUBL1EN_009972	GZCUEC1EN_010767, GZCUEC1EN_010768														
N15.HOG0005815	OG0002905	n0							GZABCY1EN_015879, GZABCY1EN_015872, GZABCY1EN_005644	GZABGL1EN_010678, GZABGL1EN_006754	GZCUBL1EN_001612	GZCUEC1EN_008600														
N15.HOG0005816	OG0002906	n0							GZABCY1EN_004620, GZABCY1EN_008344	GZABGL1EN_009225, GZABGL1EN_005440	GZCUBL1EN_007439	GZCUEC1EN_000047														
N15.HOG0005817	OG0002907	n0							GZABCY1EN_014431, GZABCY1EN_014432	GZABGL1EN_015822, GZABGL1EN_014129, GZABGL1EN_015821	GZCUBL1EN_008968	GZCUEC1EN_003819														
N15.HOG0005818	OG0002908	n2							GZABCY1EN_001483	GZABGL1EN_015912	GZCUBL1EN_003438	GZCUEC1EN_001114														
N15.HOG0005819	OG0002909	n2							GZABCY1EN_002243	GZABGL1EN_007058, GZABGL1EN_005107	GZCUBL1EN_002162	GZCUEC1EN_004648														
N15.HOG0005820	OG0002909	n25									GZCUBL1EN_002163															
N15.HOG0005821	OG0002910	n0							GZABCY1EN_007308	GZABGL1EN_010324																
N15.HOG0005822	OG0002911	n0							GZABCY1EN_015024	GZABGL1EN_008910	GZCUBL1EN_009589	GZCUEC1EN_006151														
N15.HOG0005823	OG0002912	n0							GZABCY1EN_007405, GZABCY1EN_003912	GZABGL1EN_004361	GZCUBL1EN_006448	GZCUEC1EN_007635														
N15.HOG0005824	OG0002913	n0							GZABCY1EN_013508	GZABGL1EN_011350, GZABGL1EN_014897	GZCUBL1EN_009325	GZCUEC1EN_003486														
N15.HOG0005825	OG0002914	n0							GZABCY1EN_006714, GZABCY1EN_007381	GZABGL1EN_007686, GZABGL1EN_013962	GZCUBL1EN_003892	GZCUEC1EN_000634														
N15.HOG0005826	OG0002915	n0							GZABCY1EN_012429	GZABGL1EN_015159	GZCUBL1EN_006344	GZCUEC1EN_004927														
N15.HOG0005827	OG0002916	n18							GZABCY1EN_004490	GZABGL1EN_005378	GZCUBL1EN_007384	GZCUEC1EN_000147														
N15.HOG0005828	OG0002916	n21							GZABCY1EN_005210	GZABGL1EN_011405	GZCUBL1EN_010459	GZCUEC1EN_010298														
N15.HOG0005829	OG0002917	n7										GZCUEC1EN_004472														
N15.HOG0005830	OG0002917	n9							GZABCY1EN_001982	GZABGL1EN_012177	GZCUBL1EN_002534	GZCUEC1EN_004471														
N15.HOG0005831	OG0002918	n0							GZABCY1EN_009195	GZABGL1EN_012178	GZCUBL1EN_000743	GZCUEC1EN_004169														
N15.HOG0005832	OG0002919	n17							GZABCY1EN_008947	GZABGL1EN_009355	GZCUBL1EN_004222	GZCUEC1EN_000294														
N15.HOG0005833	OG0002919	n20							GZABCY1EN_004096, GZABCY1EN_004114	GZABGL1EN_006189																
N15.HOG0005834	OG0002920	n0							GZABCY1EN_015837, GZABCY1EN_000257, GZABCY1EN_001121	GZABGL1EN_013360	GZCUBL1EN_000368	GZCUEC1EN_002369														
N15.HOG0005835	OG0002921	n0							GZABCY1EN_009771	GZABGL1EN_008147	GZCUBL1EN_005933	GZCUEC1EN_006334														
N15.HOG0005836	OG0002922	n0							GZABCY1EN_015151	GZABGL1EN_014447	GZCUBL1EN_009597	GZCUEC1EN_006141														
N15.HOG0005837	OG0002923	n0							GZABCY1EN_013053	GZABGL1EN_006016	GZCUBL1EN_006068	GZCUEC1EN_005717														
N15.HOG0005838	OG0002928	n0							GZABCY1EN_002572	GZABGL1EN_012643, GZABGL1EN_014580	GZCUBL1EN_007939	GZCUEC1EN_009434														
N15.HOG0005839	OG0002929	n0							GZABCY1EN_012565, GZABCY1EN_004033	GZABGL1EN_005570, GZABGL1EN_009326	GZCUBL1EN_003957	GZCUEC1EN_000549														
N15.HOG0005840	OG0002930	n8							GZABCY1EN_003358		GZCUBL1EN_005015															
N15.HOG0005841	OG0002930	n11							GZABCY1EN_003336, GZABCY1EN_003357	GZABGL1EN_009474, GZABGL1EN_011918	GZCUBL1EN_005016	GZCUEC1EN_009054														
N15.HOG0005842	OG0002931	n4							GZABCY1EN_000435, GZABCY1EN_010590	GZABGL1EN_011783, GZABGL1EN_004423	GZCUBL1EN_009911	GZCUEC1EN_010813														
N15.HOG0005843	OG0002931	n19							GZABCY1EN_010846, GZABCY1EN_013778	GZABGL1EN_009092, GZABGL1EN_008566	GZCUBL1EN_004096	GZCUEC1EN_000173														
N15.HOG0005844	OG0002933	n0							GZABCY1EN_012403, GZABCY1EN_004942, GZABCY1EN_012410, GZABCY1EN_004941	GZABGL1EN_015188, GZABGL1EN_007638, GZABGL1EN_007637	GZCUBL1EN_001115, GZCUBL1EN_001113	GZCUEC1EN_006050, GZCUEC1EN_006051														
N15.HOG0005845	OG0002934	n5							GZABCY1EN_005439	GZABGL1EN_012883, GZABGL1EN_016218	GZCUBL1EN_007143	GZCUEC1EN_009642														
N15.HOG0005846	OG0002934	n20							GZABCY1EN_001829																	
N15.HOG0005847	OG0002935	n2							GZABCY1EN_013176	GZABGL1EN_004067	GZCUBL1EN_007564	GZCUEC1EN_005745														
N15.HOG0005848	OG0002935	n14							GZABCY1EN_008280	GZABGL1EN_013132	GZCUBL1EN_001030	GZCUEC1EN_005979														
N15.HOG0005849	OG0002936	n4							GZABCY1EN_014069, GZABCY1EN_010492	GZABGL1EN_015085	GZCUBL1EN_008829	GZCUEC1EN_004097														
N15.HOG0005850	OG0002938	n4							GZABCY1EN_009530	GZABGL1EN_005060		GZCUEC1EN_008637														
N15.HOG0005851	OG0002940	n17							GZABCY1EN_006851, GZABCY1EN_001310	GZABGL1EN_004292, GZABGL1EN_007783	GZCUBL1EN_003336	GZCUEC1EN_001750														
N15.HOG0005852	OG0002940	n22							GZABCY1EN_002226	GZABGL1EN_014723	GZCUBL1EN_004234	GZCUEC1EN_000269														
N15.HOG0005853	OG0002941	n0							GZABCY1EN_001964	GZABGL1EN_010670, GZABGL1EN_012295	GZCUBL1EN_001601	GZCUEC1EN_008652														
N15.HOG0005854	OG0002942	n4							GZABCY1EN_015829, GZABCY1EN_000249	GZABGL1EN_009852	GZCUBL1EN_000363	GZCUEC1EN_002365														
